FIPS,State,State_name,State,County,long,lat,FFRPTH14,PCH_FFRPTH_09_14,FSRPTH14,PCH_FSRPTH_09_14
12101,FL,Florida,FL,Pasco,-82.1796,28.2404,0.391485399,10.42919866,0.552200457,15.06837694
12101,FL,Florida,FL,Pasco,-82.5468,28.4043,0.391485399,10.42919866,0.552200457,15.06837694
12101,FL,Florida,FL,Pasco,-82.3238,28.2106,0.391485399,10.42919866,0.552200457,15.06837694
12103,FL,Florida,FL,Pinellas,-82.6849,27.8197,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.73,27.6685,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8186,27.8214,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7865,28.0328,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7798,28.0914,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7075,27.8586,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7129,27.917,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8063,27.8952,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7395,27.7524,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8455,27.9173,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7383,27.7215,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8195,27.92,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.6804,27.9062,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7481,28.0847,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8365,27.924,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7162,27.8156,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7835,27.8429,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7714,27.9088,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7162,27.9085,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7099,27.7463,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.6652,27.7931,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7951,27.897,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.6161,27.8685,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7623,27.9787,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8269,27.9083,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8274,27.8294,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.6965,28.008,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7889,27.7986,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.6869,28.1205,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7744,27.8144,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8443,27.8963,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7429,28.0531,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.6696,28.0506,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8094,27.8127,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8118,27.9363,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.766,27.7731,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.8439,27.8535,0.653449853,6.427447287,0.925276464,4.173838312
12103,FL,Florida,FL,Pinellas,-82.7622,28.1492,0.653449853,6.427447287,0.925276464,4.173838312
12105,FL,Florida,FL,Polk,-81.9496,27.9572,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-82.0388,28.1224,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5831,27.7336,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5617,27.8612,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6952,27.8417,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.7677,28.0391,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5682,28.238,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.686,28.0028,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6465,27.8903,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.4823,27.895,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5897,27.8294,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6196,27.9839,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6158,28.1098,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8334,28.3264,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8212,27.8862,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8779,27.9631,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8269,27.8182,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6256,27.6611,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.7021,28.0126,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8297,28.1803,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9734,28.1539,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6117,28.1585,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8054,27.7641,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.7288,27.9574,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.7933,28.0201,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9063,28.0371,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-82.0244,27.9216,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9871,27.9057,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5969,27.9192,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.627,28.0478,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.7574,27.9761,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5694,27.8083,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9542,28.0556,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9978,27.9227,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9053,28.0597,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8007,28.0966,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5251,27.7492,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9866,27.957,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.6004,28.0123,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9784,27.7942,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.8601,28.0575,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.9076,28.0086,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.7264,28.1041,0.456953413,18.42867534,0.467983323,4.54241031
12105,FL,Florida,FL,Polk,-81.5281,27.8342,0.456953413,18.42867534,0.467983323,4.54241031
12107,FL,Florida,FL,Putnam,-81.6387,29.3914,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.6659,29.4819,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.6476,29.6183,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.5937,29.5014,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.5175,29.4375,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.5982,29.6506,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.637,29.7741,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.6618,29.6488,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.8963,29.6203,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.9593,29.7366,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.6559,29.555,0.388118043,-3.55784114,0.388118043,-6.668878522
12107,FL,Florida,FL,Putnam,-81.8834,29.7327,0.388118043,-3.55784114,0.388118043,-6.668878522
12109,FL,Florida,FL,St. Johns,-81.31,29.8979,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3856,30.2397,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.2414,29.7357,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.5102,29.7104,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.2234,29.6991,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.4401,30.0658,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.6176,30.0972,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3949,30.2011,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.397,29.8102,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.2653,29.798,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3704,30.19,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3237,30.0225,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.4612,30.0875,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3086,29.8039,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3156,29.8449,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.2713,29.8413,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.4479,29.7622,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.2928,29.9189,0.610318513,2.424092694,0.968249671,-4.567980467
12109,FL,Florida,FL,St. Johns,-81.3021,29.936,0.610318513,2.424092694,0.968249671,-4.567980467
12111,FL,Florida,FL,St. Lucie,-80.3882,27.2795,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.2562,27.3,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.362,27.5417,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.3865,27.539,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.275,27.3406,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.2986,27.3565,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.3309,27.3213,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.3417,27.4969,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.3421,27.4263,0.474181178,4.910291306,0.539466993,-3.896407343
12111,FL,Florida,FL,St. Lucie,-80.3528,27.5206,0.474181178,4.910291306,0.539466993,-3.896407343
12113,FL,Florida,FL,Santa Rosa,-87.0651,30.4826,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1997,30.6746,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0524,30.6847,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0578,30.3775,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.9931,30.3861,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0246,30.9343,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1769,30.3685,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.2218,30.8859,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1297,30.5595,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1522,30.9503,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0522,30.6286,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.8907,30.4174,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.9636,30.6175,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0962,30.3687,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.121,30.9868,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.9036,30.454,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0808,30.7736,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1016,30.5302,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0447,30.5824,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.2309,30.7826,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1667,30.6187,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.035,30.8982,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.887,30.8418,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.831,30.6771,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1615,30.5828,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.1212,30.8823,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-86.9939,30.6837,0.507887555,1.26871535,0.434458029,-3.028967948
12113,FL,Florida,FL,Santa Rosa,-87.0613,30.8787,0.507887555,1.26871535,0.434458029,-3.028967948
12115,FL,Florida,FL,Sarasota,-82.5439,27.3391,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4731,27.2855,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.5333,27.2856,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4369,27.1228,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.5177,27.371,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4968,27.373,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.5137,27.2874,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4788,27.3092,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.437,27.2916,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.497,27.2856,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.48,27.1914,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.1976,27.0577,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4618,27.1446,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4615,27.3328,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4944,27.2254,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4135,27.1165,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.5096,27.3082,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.5066,27.2588,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4724,27.3653,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4932,27.3591,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.2701,27.0469,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4152,27.0435,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.5516,27.2779,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.4054,27.0694,0.463520438,-11.23418915,1.14620543,23.19651083
12115,FL,Florida,FL,Sarasota,-82.3535,26.9604,0.463520438,-11.23418915,1.14620543,23.19651083
12117,FL,Florida,FL,Seminole,-81.395,28.6616,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.2708,28.689,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.3489,28.7016,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.1869,28.6576,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.2915,28.6114,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.3457,28.6484,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.1158,28.638,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.1143,28.7377,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.4444,28.6619,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.276,28.7892,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.4249,28.6984,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.327,28.8247,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.3721,28.7754,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.336,28.7591,0.693760226,3.273836026,0.752515163,1.574545135
12117,FL,Florida,FL,Seminole,-81.3217,28.6621,0.693760226,3.273836026,0.752515163,1.574545135
12119,FL,Florida,FL,Sumter,-82.0051,28.8004,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.0003,28.6321,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.1381,28.6103,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-81.9887,28.9029,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.1318,28.7877,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.0373,28.9275,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.0698,28.8011,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.051,28.6115,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.1166,28.6852,0.236117184,-10.82345868,0.568430258,25.66883872
12119,FL,Florida,FL,Sumter,-82.0634,28.745,0.236117184,-10.82345868,0.568430258,25.66883872
12121,FL,Florida,FL,Suwannee,-82.9256,29.9621,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-82.8196,30.2311,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-82.9518,30.1391,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-83.1312,30.363,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-83.1407,30.2724,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-82.9026,30.2569,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-83.1693,30.1224,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-83.1726,30.3813,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-82.9401,30.0383,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-83.2363,30.2436,0.499750125,37.47459604,0.363454636,-25.01385671
12121,FL,Florida,FL,Suwannee,-82.9846,30.2956,0.499750125,37.47459604,0.363454636,-25.01385671
12123,FL,Florida,FL,Taylor,-83.4943,29.988,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.6318,30.288,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.5279,30.018,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.6065,30.1891,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.5307,30.0694,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.7471,30.3019,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.6193,29.8491,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.326,29.778,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.3837,29.6795,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.6549,30.0855,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.582,30.1092,0.442830573,24.44646178,0.398547516,-18.54413411
12123,FL,Florida,FL,Taylor,-83.4129,29.8869,0.442830573,24.44646178,0.398547516,-18.54413411
12125,FL,Florida,FL,Union,-82.4153,29.9331,0.197498354,51.48123766,0.065832785,-49.50625412
12125,FL,Florida,FL,Union,-82.3421,30.018,0.197498354,51.48123766,0.065832785,-49.50625412
12125,FL,Florida,FL,Union,-82.2391,30.0636,0.197498354,51.48123766,0.065832785,-49.50625412
12125,FL,Florida,FL,Union,-82.4073,29.9664,0.197498354,51.48123766,0.065832785,-49.50625412
12127,FL,Florida,FL,Volusia,-81.3343,29.0162,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.2667,28.8692,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.0677,29.3437,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-80.9471,29.0925,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.0136,29.1084,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-80.9695,29.0088,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-80.8349,28.8784,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.0935,29.1959,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.324,28.8815,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.2965,29.0483,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-80.9764,29.1217,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.4589,29.2382,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.0461,29.2442,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.5065,29.3364,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.4573,29.2114,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.2134,28.9051,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.2359,28.9664,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.231,28.9829,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.0999,29.2951,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-80.9637,29.0246,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.4209,29.1872,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.2872,29.0225,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.3517,29.1172,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.2886,28.9345,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-80.9812,29.1731,0.530016886,-4.309126592,0.876793733,15.97308505
12127,FL,Florida,FL,Volusia,-81.0503,29.0261,0.530016886,-4.309126592,0.876793733,15.97308505
