State_name,State,Gender,Year,Deaths,Population,Crude.Rate,Age_Adjusted_Rate
Indiana,IN,Female,2000,8293,3098011,267.7,219.6
Indiana,IN,Female,2001,8044,3120158,257.8,210.1
Indiana,IN,Female,2002,7894,3133342,251.9,205.1
Indiana,IN,Female,2003,7889,3152366,250.3,202.8
Indiana,IN,Female,2004,7359,3168952,232.2,187.9
Indiana,IN,Female,2005,7413,3191481,232.3,186.7
Indiana,IN,Female,2006,7220,3218203,224.3,178.2
Indiana,IN,Female,2007,6854,3241454,211.4,166.7
Indiana,IN,Female,2008,6680,3263963,204.7,159.4
Indiana,IN,Female,2009,6698,3281477,204.1,159.1
Indiana,IN,Female,2010,6576,3294065,199.6,153.9
Indiana,IN,Female,2011,6407,3309937,193.6,147
Indiana,IN,Female,2012,6602,3319144,198.9,149.8
Indiana,IN,Female,2013,6558,3334634,196.7,146.4
Indiana,IN,Female,2014,6532,3347411,195.1,144.7
Indiana,IN,Female,2015,6609,3357815,196.8,144
Indiana,IN,Female,2016,6469,3363491,192.3,140.6
Indiana,IN,Female,2017,6636,3379723,196.3,141.9
Indiana,IN,Male,1999,7985,2961618,269.6,353
Indiana,IN,Male,2000,7917,2982474,265.5,347.4
Indiana,IN,Male,2001,7638,3007602,254,327.8
Indiana,IN,Male,2002,7427,3022625,245.7,312.9
Indiana,IN,Male,2003,7578,3044272,248.9,313.2
Indiana,IN,Male,2004,7277,3064055,237.5,293.8
Indiana,IN,Male,2005,7129,3087135,230.9,284.3
Indiana,IN,Male,2006,7155,3114466,229.7,276.7
Indiana,IN,Male,2007,6828,3138145,217.6,256.9
Indiana,IN,Male,2008,6983,3160843,220.9,256.8
Indiana,IN,Male,2009,6811,3177848,214.3,245.1
Indiana,IN,Male,2010,6812,3189737,213.6,240.4
Indiana,IN,Male,2011,6965,3206985,217.2,238.6
Indiana,IN,Male,2012,7073,3218190,219.8,237.4
Indiana,IN,Male,2013,7215,3236268,222.9,237.7
Indiana,IN,Male,2014,7232,3249444,222.6,232.3
Indiana,IN,Male,2015,7339,3261865,225,230.5
Indiana,IN,Male,2016,7483,3269562,228.9,231.8
Indiana,IN,Male,2017,7809,3287095,237.6,235.7
Iowa,IA,Female,1999,4666,1488223,313.5,194.5
Iowa,IA,Female,2000,4464,1490809,299.4,185.7
Iowa,IA,Female,2001,4320,1492287,289.5,178.2
Iowa,IA,Female,2002,4313,1491450,289.2,176.2
Iowa,IA,Female,2003,4083,1493907,273.3,167.3
Iowa,IA,Female,2004,3716,1498888,247.9,151.8
Iowa,IA,Female,2005,3801,1503019,252.9,155.3
Iowa,IA,Female,2006,3687,1511124,244,148.8
Iowa,IA,Female,2007,3486,1518023,229.6,138.9
Iowa,IA,Female,2008,3810,1525539,249.7,150.6
Iowa,IA,Female,2009,3485,1532739,227.4,137.5
Iowa,IA,Female,2010,3431,1538036,223.1,136.1
Iowa,IA,Female,2011,3420,1544894,221.4,132.8
Iowa,IA,Female,2012,3467,1549698,223.7,133.7
Iowa,IA,Female,2013,3391,1557015,217.8,131.1
Iowa,IA,Female,2014,3204,1564081,204.8,123
Iowa,IA,Female,2015,3303,1571873,210.1,125.4
Iowa,IA,Female,2016,3291,1575574,208.9,125.8
Iowa,IA,Female,2017,3452,1580978,218.3,131
Iowa,IA,Male,1999,4033,1429411,282.1,303.1
Iowa,IA,Male,2000,4095,1435515,285.3,305.7
Iowa,IA,Male,2001,3930,1439710,273,289.5
Iowa,IA,Male,2002,3868,1442784,268.1,280.9
Iowa,IA,Male,2003,3757,1448092,259.4,268.5
Iowa,IA,Male,2004,3583,1454747,246.3,252.2
Iowa,IA,Male,2005,3636,1461435,248.8,253.7
Iowa,IA,Male,2006,3485,1471520,236.8,238.2
Iowa,IA,Male,2007,3394,1481189,229.1,227.8
Iowa,IA,Male,2008,3474,1491195,233,229.8
Iowa,IA,Male,2009,3453,1500131,230.2,224.7
Iowa,IA,Male,2010,3449,1508319,228.7,221.8
Iowa,IA,Male,2011,3316,1517415,218.5,207.6
Iowa,IA,Male,2012,3538,1524488,232.1,217.3
Iowa,IA,Male,2013,3604,1533401,235,216.4
Iowa,IA,Male,2014,3411,1543045,221.1,201.1
Iowa,IA,Male,2015,3510,1552026,226.2,205.6
Iowa,IA,Male,2016,3646,1559119,233.9,209.3
Iowa,IA,Male,2017,3728,1564733,238.3,213.6
Kansas,KS,Female,1999,3654,1356044,269.5,190.8
Kansas,KS,Female,2000,3687,1359944,271.1,191
Kansas,KS,Female,2001,3580,1365966,262.1,185.7
Kansas,KS,Female,2002,3480,1371898,253.7,180
Kansas,KS,Female,2003,3352,1377415,243.4,171.9
Kansas,KS,Female,2004,3061,1382396,221.4,158.2
Kansas,KS,Female,2005,3005,1387958,216.5,152.9
Kansas,KS,Female,2006,3023,1394092,216.8,152.6
Kansas,KS,Female,2007,2970,1405705,211.3,148.2
Kansas,KS,Female,2008,2848,1415563,201.2,141.4
Kansas,KS,Female,2009,2628,1428139,184,130.8
Kansas,KS,Female,2010,2624,1437710,182.5,128.3
Kansas,KS,Female,2011,2653,1445436,183.5,128.3
Kansas,KS,Female,2012,2536,1450624,174.8,123.1
Kansas,KS,Female,2013,2551,1452009,175.7,122
Kansas,KS,Female,2014,2555,1456666,175.4,121.2
Kansas,KS,Female,2015,2683,1458008,184,124.5
Kansas,KS,Female,2016,2665,1459530,182.6,125
Kansas,KS,Female,2017,2705,1461167,185.1,125
Kansas,KS,Male,1999,3321,1322294,251.2,301.7
Kansas,KS,Male,2000,3244,1328474,244.2,292.2
Kansas,KS,Male,2001,3136,1336196,234.7,278.5
Kansas,KS,Male,2002,3200,1341637,238.5,280.7
Kansas,KS,Male,2003,3139,1345589,233.3,270.6
Kansas,KS,Male,2004,2987,1351977,220.9,252.6
Kansas,KS,Male,2005,2955,1357341,217.7,246
Kansas,KS,Male,2006,2826,1368839,206.5,229.1
Kansas,KS,Male,2007,2779,1378080,201.7,221.7
Kansas,KS,Male,2008,2795,1392513,200.7,218.6
Kansas,KS,Male,2009,2666,1404565,189.8,204.4
Kansas,KS,Male,2010,2809,1415408,198.5,212.3
Kansas,KS,Male,2011,2674,1425802,187.5,195.6
Kansas,KS,Male,2012,2830,1435281,197.2,203.4
Kansas,KS,Male,2013,2813,1441948,195.1,200
Kansas,KS,Male,2014,2924,1447355,202,202
Kansas,KS,Male,2015,2941,1453633,202.3,200.5
Kansas,KS,Male,2016,3007,1447759,207.7,201.5
Kansas,KS,Male,2017,3018,1451956,207.9,198.4
Kentucky,KY,Female,1999,6231,2056401,303,253.9
Kentucky,KY,Female,2000,6196,2066401,299.8,250.1
Kentucky,KY,Female,2001,6085,2076871,293,244.3
Kentucky,KY,Female,2002,5983,2087223,286.6,240.1
Kentucky,KY,Female,2003,5768,2102308,274.4,229.6
Kentucky,KY,Female,2004,5213,2112051,246.8,206.3
Kentucky,KY,Female,2005,5474,2129658,257,212.8
Kentucky,KY,Female,2006,5162,2149096,240.2,197
Kentucky,KY,Female,2007,4893,2164210,226.1,184.6
Kentucky,KY,Female,2008,4906,2183532,224.7,181.4
Kentucky,KY,Female,2009,4699,2193136,214.3,172.4
Kentucky,KY,Female,2010,4580,2204415,207.8,166.8
Kentucky,KY,Female,2011,4636,2219482,208.9,164.9
Kentucky,KY,Female,2012,4652,2222704,209.3,163.5
Kentucky,KY,Female,2013,4618,2231899,206.9,160.3
Kentucky,KY,Female,2014,4567,2240299,203.9,156.7
Kentucky,KY,Female,2015,4583,2245998,204.1,155.6
Kentucky,KY,Female,2016,4744,2250421,210.8,158.9
Kentucky,KY,Female,2017,4673,2259871,206.8,153.6
Kentucky,KY,Male,1999,5867,1961652,299.1,388.9
Kentucky,KY,Male,2000,5740,1975368,290.6,378.1
Kentucky,KY,Male,2001,5723,1991261,287.4,368.6
Kentucky,KY,Male,2002,5713,2002652,285.3,363.6
Kentucky,KY,Male,2003,5551,2014862,275.5,343.9
Kentucky,KY,Male,2004,5252,2034050,258.2,318.2
Kentucky,KY,Male,2005,5308,2053084,258.5,314.2
Kentucky,KY,Male,2006,5191,2070143,250.8,297.7
Kentucky,KY,Male,2007,5023,2092462,240.1,281.5
Kentucky,KY,Male,2008,5155,2106346,244.7,281.7
Kentucky,KY,Male,2009,5029,2123938,236.8,266.5
Kentucky,KY,Male,2010,5082,2134952,238,267.7
Kentucky,KY,Male,2011,5269,2149874,245.1,265.4
Kentucky,KY,Male,2012,5372,2157711,249,263.6
Kentucky,KY,Male,2013,5353,2163396,247.4,256.6
Kentucky,KY,Male,2014,5446,2173158,250.6,255.5
Kentucky,KY,Male,2015,5494,2179094,252.1,250.4
Kentucky,KY,Male,2016,5775,2186553,264.1,257.4
Kentucky,KY,Male,2017,5670,2194318,258.4,248.1
Louisiana,LA,Female,1999,6160,2302744,267.5,249.5
Louisiana,LA,Female,2000,5907,2306073,256.1,236.1
Louisiana,LA,Female,2001,5803,2308063,251.4,231.1
Louisiana,LA,Female,2002,5617,2315524,242.6,222.8
Louisiana,LA,Female,2003,5825,2327153,250.3,229.2
Louisiana,LA,Female,2004,5469,2338753,233.8,214.2
Louisiana,LA,Female,2005,5444,2349441,231.7,209.6
Louisiana,LA,Female,2006,4837,2204072,219.5,194.5
Louisiana,LA,Female,2007,4877,2239125,217.8,192.5
Louisiana,LA,Female,2008,5071,2269630,223.4,196.3
Louisiana,LA,Female,2009,4891,2295199,213.1,187
Louisiana,LA,Female,2010,4913,2314080,212.3,185.3
Louisiana,LA,Female,2011,4675,2336467,200.1,172.3
Louisiana,LA,Female,2012,4698,2349843,199.9,169.7
Louisiana,LA,Female,2013,4804,2361537,203.4,170.6
Louisiana,LA,Female,2014,4902,2375737,206.3,171.6
Louisiana,LA,Female,2015,4933,2386915,206.7,168.8
Louisiana,LA,Female,2016,4989,2392296,208.5,167.8
Louisiana,LA,Female,2017,5153,2394887,215.2,169.6
Louisiana,LA,Male,1999,5847,2158067,270.9,374.3
Louisiana,LA,Male,2000,5722,2162903,264.6,361.5
Louisiana,LA,Male,2001,5671,2169812,261.4,350.9
Louisiana,LA,Male,2002,5568,2181743,255.2,339.8
Louisiana,LA,Male,2003,5715,2193889,260.5,341.5
Louisiana,LA,Male,2004,5383,2213485,243.2,315.9
Louisiana,LA,Male,2005,5564,2227187,249.8,320.4
Louisiana,LA,Male,2006,5189,2098593,247.3,301.8
Louisiana,LA,Male,2007,5070,2136456,237.3,288.3
Louisiana,LA,Male,2008,5276,2165956,243.6,293
Louisiana,LA,Male,2009,5278,2196449,240.3,285.7
Louisiana,LA,Male,2010,5369,2219292,241.9,285.6
Louisiana,LA,Male,2011,5106,2238369,228.1,264.1
Louisiana,LA,Male,2012,5376,2252050,238.7,267.7
Louisiana,LA,Male,2013,5542,2263933,244.8,268.9
Louisiana,LA,Male,2014,5745,2273939,252.6,273.3
Louisiana,LA,Male,2015,5732,2283809,251,265.6
Louisiana,LA,Male,2016,5954,2289370,260.1,270.1
Louisiana,LA,Male,2017,6107,2289446,266.7,271.5
Maine,ME,Female,1999,1800,650598,276.7,195.9
Maine,ME,Female,2000,1751,654614,267.5,188.1
Maine,ME,Female,2001,1730,659657,262.3,182.3
Maine,ME,Female,2002,1596,664226,240.3,167.3
Maine,ME,Female,2003,1572,668680,235.1,162
Maine,ME,Female,2004,1531,671862,227.9,156.4
Maine,ME,Female,2005,1471,674104,218.2,150.1
Maine,ME,Female,2006,1345,676157,198.9,133.4
Maine,ME,Female,2007,1348,677797,198.9,131.5
Maine,ME,Female,2008,1372,679413,201.9,129.9
Maine,ME,Female,2009,1298,678694,191.2,123.2
Maine,ME,Female,2010,1266,678305,186.6,119
Maine,ME,Female,2011,1274,678125,187.9,117.1
Maine,ME,Female,2012,1246,678914,183.5,113.6
Maine,ME,Female,2013,1331,678082,196.3,119.5
Maine,ME,Female,2014,1337,678818,197,118.1
Maine,ME,Female,2015,1407,678071,207.5,121.9
Maine,ME,Female,2016,1315,678894,193.7,112.8
Maine,ME,Female,2017,1311,681387,192.4,111.6
Maine,ME,Male,1999,1618,616210,262.6,296.7
Maine,ME,Male,2000,1649,620309,265.8,295.4
Maine,ME,Male,2001,1542,626035,246.3,268.6
Maine,ME,Male,2002,1574,631734,249.2,268.2
Maine,ME,Male,2003,1534,637833,240.5,255.2
Maine,ME,Male,2004,1417,641826,220.8,231.9
Maine,ME,Male,2005,1470,644683,228,233.6
Maine,ME,Male,2006,1470,647462,227,226.2
Maine,ME,Male,2007,1504,649243,231.7,228.2
Maine,ME,Male,2008,1413,651096,217,205.5
Maine,ME,Male,2009,1376,650896,211.4,200.5
Maine,ME,Male,2010,1362,650056,209.5,193.6
Maine,ME,Male,2011,1374,650063,211.4,189.6
Maine,ME,Male,2012,1377,650278,211.8,185.5
Maine,ME,Male,2013,1476,650220,227,193.7
Maine,ME,Male,2014,1439,651271,221,184.2
Maine,ME,Male,2015,1602,651257,246,200.3
Maine,ME,Male,2016,1592,652585,244,193.6
Maine,ME,Male,2017,1533,654520,234.2,183.3
Maryland,MD,Female,1999,6299,2716928,231.8,216.8
Maryland,MD,Female,2000,6449,2738692,235.5,219.3
Maryland,MD,Female,2001,6380,2779864,229.5,212.1
Maryland,MD,Female,2002,6218,2815197,220.9,202.5
Maryland,MD,Female,2003,6233,2843847,219.2,198.8
Maryland,MD,Female,2004,5752,2870043,200.4,180.4
Maryland,MD,Female,2005,5934,2891761,205.2,181.7
Maryland,MD,Female,2006,5767,2907963,198.3,172.7
Maryland,MD,Female,2007,5721,2920109,195.9,167.7
Maryland,MD,Female,2008,5462,2935788,186,155.8
Maryland,MD,Female,2009,5612,2960001,189.6,156.8
Maryland,MD,Female,2010,5495,2981790,184.3,150.5
Maryland,MD,Female,2011,5166,3007715,171.8,137.7
Maryland,MD,Female,2012,5424,3034160,178.8,141.4
Maryland,MD,Female,2013,5409,3054052,177.1,137.9
Maryland,MD,Female,2014,5243,3079989,170.2,131.4
Maryland,MD,Female,2015,5475,3095316,176.9,134.1
Maryland,MD,Female,2016,5328,3101981,171.8,128.2
Maryland,MD,Female,2017,5523,3118023,177.1,130.8
Maryland,MD,Male,1999,5781,2537581,227.8,314.4
Maryland,MD,Male,2000,5899,2557794,230.6,318.2
Maryland,MD,Male,2001,5930,2594827,228.5,309.5
Maryland,MD,Male,2002,5790,2625192,220.6,296.9
Maryland,MD,Male,2003,5931,2652422,223.6,296.5
Maryland,MD,Male,2004,5594,2676892,209,269.4
Maryland,MD,Male,2005,5660,2700618,209.6,266
Maryland,MD,Male,2006,5501,2719404,202.3,251.5
Maryland,MD,Male,2007,5593,2733299,204.6,249.5
Maryland,MD,Male,2008,5695,2749177,207.2,248.1
Maryland,MD,Male,2009,5598,2770387,202.1,236.7
Maryland,MD,Male,2010,5420,2791762,194.1,222.6
Maryland,MD,Male,2011,5391,2820574,191.1,215.6
Maryland,MD,Male,2012,5599,2850403,196.4,218
Maryland,MD,Male,2013,5835,2874762,203,219
Maryland,MD,Male,2014,5892,2896418,203.4,216.2
Maryland,MD,Male,2015,6006,2911085,206.3,214.3
Maryland,MD,Male,2016,6062,2914466,208,211.2
Maryland,MD,Male,2017,6130,2934154,208.9,208.3
Massachusetts,MA,Female,1999,8455,3274830,258.2,183
Massachusetts,MA,Female,2000,8148,3290281,247.6,174.5
Massachusetts,MA,Female,2001,8165,3312567,246.5,174.1
Massachusetts,MA,Female,2002,7834,3319436,236,166.1
Massachusetts,MA,Female,2003,7734,3320817,232.9,163.1
Massachusetts,MA,Female,2004,7260,3314634,219,152.4
Massachusetts,MA,Female,2005,6961,3309010,210.4,143.4
Massachusetts,MA,Female,2006,6891,3311185,208.1,139.5
Massachusetts,MA,Female,2007,6584,3321653,198.2,133
Massachusetts,MA,Female,2008,6628,3340730,198.4,131.9
Massachusetts,MA,Female,2009,6229,3365859,185.1,123.2
Massachusetts,MA,Female,2010,6119,3381001,181,118.1
Massachusetts,MA,Female,2011,5792,3397995,170.5,110.4
Massachusetts,MA,Female,2012,5842,3425771,170.5,110
Massachusetts,MA,Female,2013,5935,3448008,172.1,110.1
Massachusetts,MA,Female,2014,5814,3474584,167.3,106.3
Massachusetts,MA,Female,2015,5996,3498304,171.4,108.7
Massachusetts,MA,Female,2016,5888,3506128,167.9,106.5
Massachusetts,MA,Female,2017,5768,3529454,163.4,102.4
Massachusetts,MA,Male,1999,7416,3042515,243.7,293.8
Massachusetts,MA,Male,2000,7166,3058816,234.3,279.1
Massachusetts,MA,Male,2001,6979,3085067,226.2,267
Massachusetts,MA,Male,2002,6902,3097770,222.8,260.4
Massachusetts,MA,Male,2003,6900,3101748,222.5,255.4
Massachusetts,MA,Male,2004,6564,3097647,211.9,239.7
Massachusetts,MA,Male,2005,6319,3094280,204.2,227.1
Massachusetts,MA,Male,2006,6056,3098899,195.4,213.9
Massachusetts,MA,Male,2007,6126,3109906,197,211.6
Massachusetts,MA,Male,2008,6148,3128237,196.5,208.6
Massachusetts,MA,Male,2009,6093,3151754,193.3,202.2
Massachusetts,MA,Male,2010,5924,3166628,187.1,193.2
Massachusetts,MA,Male,2011,5973,3189541,187.3,189.5
Massachusetts,MA,Male,2012,5760,3220373,178.9,178.1
Massachusetts,MA,Male,2013,6088,3244816,187.6,184
Massachusetts,MA,Male,2014,6003,3270824,183.5,178.2
Massachusetts,MA,Male,2015,6134,3296118,186.1,178.4
Massachusetts,MA,Male,2016,6033,3305651,182.5,172.9
Massachusetts,MA,Male,2017,6372,3330365,191.3,178.4
Michigan,MI,Female,1999,14184,5047770,281,239.9
Michigan,MI,Female,2000,14293,5065349,282.2,238.8
Michigan,MI,Female,2001,13910,5089289,273.3,228.8
Michigan,MI,Female,2002,13746,5100171,269.5,223.5
Michigan,MI,Female,2003,13334,5110521,260.9,213.3
Michigan,MI,Female,2004,12673,5117929,247.6,200.1
Michigan,MI,Female,2005,12837,5114320,251,199.6
Michigan,MI,Female,2006,12318,5106621,241.2,188
Michigan,MI,Female,2007,12034,5091035,236.4,180.1
Michigan,MI,Female,2008,12320,5065899,243.2,181.6
Michigan,MI,Female,2009,11355,5044338,225.1,164.9
Michigan,MI,Female,2010,11589,5035526,230.1,165.8
Michigan,MI,Female,2011,11443,5030242,227.5,161.6
Michigan,MI,Female,2012,11510,5032849,228.7,159.6
Michigan,MI,Female,2013,11690,5036338,232.1,159.9
Michigan,MI,Female,2014,11843,5041414,234.9,161
Michigan,MI,Female,2015,11927,5044428,236.4,160.1
Michigan,MI,Female,2016,12064,5043554,239.2,160.7
Michigan,MI,Female,2017,11873,5058559,234.7,155.7
Michigan,MI,Male,1999,13509,4849346,278.6,364.5
Michigan,MI,Male,2000,13032,4873095,267.4,348.1
Michigan,MI,Male,2001,12986,4901831,264.9,340
Michigan,MI,Male,2002,12913,4915539,262.7,331.8
Michigan,MI,Male,2003,12676,4930631,257.1,317.9
Michigan,MI,Male,2004,12152,4937386,246.1,299.1
Michigan,MI,Male,2005,12291,4936817,249,295.4
Michigan,MI,Male,2006,11937,4929460,242.2,280.5
Michigan,MI,Male,2007,12115,4910249,246.7,277.4
Michigan,MI,Male,2008,12024,4880990,246.3,270
Michigan,MI,Male,2009,11744,4857253,241.8,258
Michigan,MI,Male,2010,11737,4848114,242.1,253.1
Michigan,MI,Male,2011,11915,4845945,245.9,249.3
Michigan,MI,Male,2012,12010,4850511,247.6,246.1
Michigan,MI,Male,2013,12466,4859284,256.5,249.3
Michigan,MI,Male,2014,12849,4868463,263.9,250.8
Michigan,MI,Male,2015,12867,4878148,263.8,247.2
Michigan,MI,Male,2016,13240,4884746,271,249.4
Michigan,MI,Male,2017,13314,4903752,271.5,245.9
Minnesota,MN,Female,1999,4740,2462931,192.5,146.9
Minnesota,MN,Female,2000,4425,2483848,178.2,135.9
Minnesota,MN,Female,2001,4241,2514149,168.7,129.7
Minnesota,MN,Female,2002,4241,2531205,167.5,127.1
Minnesota,MN,Female,2003,3914,2546999,153.7,115.2
Minnesota,MN,Female,2004,3935,2564037,153.5,114
Minnesota,MN,Female,2005,3802,2579546,147.4,109.7
Minnesota,MN,Female,2006,3628,2600951,139.5,102.9
Minnesota,MN,Female,2007,3652,2622551,139.3,100.8
Minnesota,MN,Female,2008,3545,2642672,134.1,97.1
Minnesota,MN,Female,2009,3407,2659958,128.1,90.8
Minnesota,MN,Female,2010,3451,2671793,129.2,91.1
Minnesota,MN,Female,2011,3400,2689958,126.4,88.5
Minnesota,MN,Female,2012,3502,2706970,129.4,90
Minnesota,MN,Female,2013,3571,2727081,130.9,89.5
Minnesota,MN,Female,2014,3548,2745132,129.2,88.3
Minnesota,MN,Female,2015,3685,2759730,133.5,89.5
Minnesota,MN,Female,2016,3557,2772322,128.3,86.2
Minnesota,MN,Female,2017,3749,2799760,133.9,89.5
Minnesota,MN,Male,1999,4793,2410550,198.8,255.5
Minnesota,MN,Male,2000,4460,2435631,183.1,235
Minnesota,MN,Male,2001,4519,2468647,183.1,231.8
Minnesota,MN,Male,2002,4361,2487730,175.3,219.2
Minnesota,MN,Male,2003,4230,2506573,168.8,207.8
Minnesota,MN,Male,2004,3956,2523676,156.8,190.3
Minnesota,MN,Male,2005,4124,2540052,162.4,194.8
Minnesota,MN,Male,2006,3897,2562604,152.1,178.5
Minnesota,MN,Male,2007,3825,2584652,148,171.1
Minnesota,MN,Male,2008,3822,2604346,146.8,165.4
Minnesota,MN,Male,2009,3831,2621245,146.2,162.2
Minnesota,MN,Male,2010,3734,2632132,141.9,155.4
Minnesota,MN,Male,2011,3840,2654903,144.6,153.8
Minnesota,MN,Male,2012,3994,2672169,149.5,156.3
Minnesota,MN,Male,2013,4143,2693299,153.8,157.6
Minnesota,MN,Male,2014,4111,2712041,151.6,152.3
Minnesota,MN,Male,2015,4159,2729864,152.4,150.6
Minnesota,MN,Male,2016,4268,2747630,155.3,151.2
Minnesota,MN,Male,2017,4481,2776846,161.4,155.8
Mississippi,MS,Female,1999,4923,1464581,336.1,288.8
Mississippi,MS,Female,2000,4919,1471104,334.4,284.8
Mississippi,MS,Female,2001,4986,1473486,338.4,290.5
Mississippi,MS,Female,2002,4805,1475412,325.7,280.6
Mississippi,MS,Female,2003,4570,1479611,308.9,267.2
Mississippi,MS,Female,2004,4205,1490115,282.2,244.7
Mississippi,MS,Female,2005,4475,1497962,298.7,256.7
Mississippi,MS,Female,2006,4191,1496313,280.1,238.7
Mississippi,MS,Female,2007,4114,1507071,273,232.6
Mississippi,MS,Female,2008,4060,1516955,267.6,226.7
Mississippi,MS,Female,2009,3732,1522000,245.2,206.4
Mississippi,MS,Female,2010,3719,1526057,243.7,204.7
Mississippi,MS,Female,2011,3639,1531968,237.5,197.7
Mississippi,MS,Female,2012,3530,1535635,229.9,187.5
Mississippi,MS,Female,2013,3638,1536620,236.8,190
Mississippi,MS,Female,2014,3563,1539523,231.4,184.5
Mississippi,MS,Female,2015,3759,1540483,244,191.9
Mississippi,MS,Female,2016,3685,1539934,239.3,184.9
Mississippi,MS,Female,2017,3674,1538222,238.8,182.3
Mississippi,MS,Male,1999,4413,1363827,323.6,426.6
Mississippi,MS,Male,2000,4337,1373554,315.8,413.8
Mississippi,MS,Male,2001,4064,1379508,294.6,387.7
Mississippi,MS,Male,2002,4256,1383269,307.7,398.5
Mississippi,MS,Male,2003,4113,1388701,296.2,382.9
Mississippi,MS,Male,2004,4077,1398895,291.4,371.1
Mississippi,MS,Male,2005,4162,1407981,295.6,370.4
Mississippi,MS,Male,2006,3906,1408665,277.3,345.2
Mississippi,MS,Male,2007,3923,1421279,276,335.4
Mississippi,MS,Male,2008,3937,1430851,275.2,334.4
Mississippi,MS,Male,2009,3798,1436774,264.3,316.5
Mississippi,MS,Male,2010,3823,1441240,265.3,310.9
Mississippi,MS,Male,2011,3696,1446544,255.5,294.2
Mississippi,MS,Male,2012,3739,1449291,258,286.6
Mississippi,MS,Male,2013,4077,1454587,280.3,303.8
Mississippi,MS,Male,2014,3975,1454556,273.3,287.7
Mississippi,MS,Male,2015,4210,1451850,290,303.4
Mississippi,MS,Male,2016,4180,1448792,288.5,294.3
Mississippi,MS,Male,2017,4270,1445878,295.3,293.8
Missouri,MO,Female,1999,9443,2860166,330.2,243.5
Missouri,MO,Female,2000,9117,2875034,317.1,234.4
Missouri,MO,Female,2001,8807,2895476,304.2,225.4
Missouri,MO,Female,2002,8670,2910476,297.9,221.2
Missouri,MO,Female,2003,8670,2926556,296.3,220.7
Missouri,MO,Female,2004,8009,2942685,272.2,203.6
Missouri,MO,Female,2005,7677,2962870,259.1,193.2
Missouri,MO,Female,2006,7593,2987563,254.2,188.5
Missouri,MO,Female,2007,7288,3007493,242.3,178.9
Missouri,MO,Female,2008,7396,3024837,244.5,179.5
Missouri,MO,Female,2009,6883,3042021,226.3,166.5
Missouri,MO,Female,2010,6845,3055450,224,163.5
Missouri,MO,Female,2011,6745,3066254,220,159.2
Missouri,MO,Female,2012,6634,3070952,216,154.6
Missouri,MO,Female,2013,6690,3080214,217.2,153.6
Missouri,MO,Female,2014,6792,3089367,219.9,154.5
Missouri,MO,Female,2015,7029,3098627,226.8,157.5
Missouri,MO,Female,2016,6885,3100965,222,153
Missouri,MO,Female,2017,6891,3111296,221.5,150.6
Missouri,MO,Male,1999,8531,2701782,315.8,377.7
Missouri,MO,Male,2000,8118,2720177,298.4,357.3
Missouri,MO,Male,2001,7826,2745666,285,337.6
Missouri,MO,Male,2002,8038,2764349,290.8,341.1
Missouri,MO,Male,2003,7740,2782847,278.1,324.5
Missouri,MO,Male,2004,7491,2805056,267.1,306.6
Missouri,MO,Male,2005,7297,2827430,258.1,293.8
Missouri,MO,Male,2006,7156,2855141,250.6,280.4
Missouri,MO,Male,2007,7050,2880119,244.8,270
Missouri,MO,Male,2008,7248,2899079,250,269.9
Missouri,MO,Male,2009,7033,2919067,240.9,257.2
Missouri,MO,Male,2010,6995,2933477,238.5,250.4
Missouri,MO,Male,2011,7065,2944434,239.9,245.8
Missouri,MO,Male,2012,7108,2951036,240.9,242.3
Missouri,MO,Male,2013,7405,2963957,249.8,246.1
Missouri,MO,Male,2014,7546,2974222,253.7,244.6
Missouri,MO,Male,2015,7779,2985045,260.6,247.9
Missouri,MO,Male,2016,7694,2992035,257.1,240.8
Missouri,MO,Male,2017,7929,3002236,264.1,242.2
Montana,MT,Female,1999,971,450543,215.5,167.6
Montana,MT,Female,2000,903,452715,199.5,153.5
Montana,MT,Female,2001,927,454683,203.9,154.4
Montana,MT,Female,2002,907,456712,198.6,150.1
Montana,MT,Female,2003,880,460116,191.3,143.5
Montana,MT,Female,2004,902,465000,194,144.3
Montana,MT,Female,2005,857,469780,182.4,132.9
Montana,MT,Female,2006,861,475341,181.1,130.4
Montana,MT,Female,2007,830,480939,172.6,124
Montana,MT,Female,2008,898,486477,184.6,132
Montana,MT,Female,2009,836,490122,170.6,120.7
Montana,MT,Female,2010,787,492748,159.7,111.9
Montana,MT,Female,2011,841,496966,169.2,119.8
Montana,MT,Female,2012,826,500192,165.1,113.7
Montana,MT,Female,2013,880,505367,174.1,116.2
Montana,MT,Female,2014,886,509456,173.9,116.2
Montana,MT,Female,2015,923,513619,179.7,120.1
Montana,MT,Female,2016,939,517745,181.4,118.7
Montana,MT,Female,2017,947,521537,181.6,121
Montana,MT,Male,1999,1078,446964,241.2,272.4
Montana,MT,Male,2000,1092,449480,242.9,271.3
Montana,MT,Male,2001,1043,452278,230.6,254
Montana,MT,Male,2002,1037,454955,227.9,246.6
Montana,MT,Male,2003,1104,459514,240.3,255.3
Montana,MT,Male,2004,936,465009,201.3,211.6
Montana,MT,Male,2005,998,470322,212.2,220.1
Montana,MT,Male,2006,1008,477351,211.2,217.2
Montana,MT,Male,2007,1040,483767,215,214.5
Montana,MT,Male,2008,1077,489938,219.8,213.5
Montana,MT,Male,2009,996,493860,201.7,194.3
