State_name,State,Age_group,Year,Deaths,Population,Crude_Rate
Rhode Island,RI,65-74,2011,274,76485,358.2
Rhode Island,RI,65-74,2012,300,82035,365.7
Rhode Island,RI,65-74,2013,279,86137,323.9
Rhode Island,RI,65-74,2014,319,89651,355.8
Rhode Island,RI,65-74,2015,311,93354,333.1
Rhode Island,RI,65-74,2016,325,96933,335.3
Rhode Island,RI,65-74,2017,369,100410,367.5
Rhode Island,RI,75-84,1999,943,57256,1647
Rhode Island,RI,75-84,2000,994,57821,1719.1
Rhode Island,RI,75-84,2001,997,58437,1706.1
Rhode Island,RI,75-84,2002,964,58907,1636.5
Rhode Island,RI,75-84,2003,959,58631,1635.7
Rhode Island,RI,75-84,2004,879,58427,1504.4
Rhode Island,RI,75-84,2005,838,57527,1456.7
Rhode Island,RI,75-84,2006,782,56664,1380.1
Rhode Island,RI,75-84,2007,740,54910,1347.7
Rhode Island,RI,75-84,2008,709,53604,1322.7
Rhode Island,RI,75-84,2009,602,52255,1152
Rhode Island,RI,75-84,2010,579,51252,1129.7
Rhode Island,RI,75-84,2011,538,50150,1072.8
Rhode Island,RI,75-84,2012,528,49030,1076.9
Rhode Island,RI,75-84,2013,551,48349,1139.6
Rhode Island,RI,75-84,2014,513,48187,1064.6
Rhode Island,RI,75-84,2015,500,48209,1037.2
Rhode Island,RI,75-84,2016,491,48671,1008.8
Rhode Island,RI,75-84,2017,469,49681,944
Rhode Island,RI,85+,1999,1243,20502,6062.8
Rhode Island,RI,85+,2000,1302,20897,6230.6
Rhode Island,RI,85+,2001,1270,21289,5965.5
Rhode Island,RI,85+,2002,1286,21896,5873.2
Rhode Island,RI,85+,2003,1288,22546,5712.8
Rhode Island,RI,85+,2004,1300,23274,5585.6
Rhode Island,RI,85+,2005,1390,23599,5890.1
Rhode Island,RI,85+,2006,1289,24556,5249.2
Rhode Island,RI,85+,2007,1326,25031,5297.4
Rhode Island,RI,85+,2008,1286,25683,5007.2
Rhode Island,RI,85+,2009,1188,26347,4509.1
Rhode Island,RI,85+,2010,1134,26750,4239.3
Rhode Island,RI,85+,2011,1216,27508,4420.5
Rhode Island,RI,85+,2012,1204,27564,4368
Rhode Island,RI,85+,2013,1194,28328,4214.9
Rhode Island,RI,85+,2014,1168,28309,4125.9
Rhode Island,RI,85+,2015,1198,28413,4216.4
Rhode Island,RI,85+,2016,1134,28360,3998.6
Rhode Island,RI,85+,2017,1178,27864,4227.7
South Carolina,SC,25-34,1999,68,564772,12
South Carolina,SC,25-34,2000,61,560831,10.9
South Carolina,SC,25-34,2001,64,551336,11.6
South Carolina,SC,25-34,2002,68,551869,12.3
South Carolina,SC,25-34,2003,64,552295,11.6
South Carolina,SC,25-34,2004,65,556293,11.7
South Carolina,SC,25-34,2005,80,558436,14.3
South Carolina,SC,25-34,2006,73,564942,12.9
South Carolina,SC,25-34,2007,67,570513,11.7
South Carolina,SC,25-34,2008,79,580589,13.6
South Carolina,SC,25-34,2009,71,586880,12.1
South Carolina,SC,25-34,2010,99,592056,16.7
South Carolina,SC,25-34,2011,79,601481,13.1
South Carolina,SC,25-34,2012,79,607408,13
South Carolina,SC,25-34,2013,84,614216,13.7
South Carolina,SC,25-34,2014,87,628071,13.9
South Carolina,SC,25-34,2015,107,641465,16.7
South Carolina,SC,25-34,2016,84,655031,12.8
South Carolina,SC,25-34,2017,89,665507,13.4
South Carolina,SC,35-44,1999,278,622283,44.7
South Carolina,SC,35-44,2000,276,625124,44.2
South Carolina,SC,35-44,2001,299,624451,47.9
South Carolina,SC,35-44,2002,277,618209,44.8
South Carolina,SC,35-44,2003,261,613055,42.6
South Carolina,SC,35-44,2004,277,611903,45.3
South Carolina,SC,35-44,2005,277,611097,45.3
South Carolina,SC,35-44,2006,247,614613,40.2
South Carolina,SC,35-44,2007,254,616398,41.2
South Carolina,SC,35-44,2008,254,616076,41.2
South Carolina,SC,35-44,2009,232,608228,38.1
South Carolina,SC,35-44,2010,251,601292,41.7
South Carolina,SC,35-44,2011,254,593290,42.8
South Carolina,SC,35-44,2012,258,592894,43.5
South Carolina,SC,35-44,2013,257,594770,43.2
South Carolina,SC,35-44,2014,260,595609,43.7
South Carolina,SC,35-44,2015,278,597298,46.5
South Carolina,SC,35-44,2016,252,599410,42
South Carolina,SC,35-44,2017,242,604153,40.1
South Carolina,SC,45-54,1999,719,534290,134.6
South Carolina,SC,45-54,2000,711,550321,129.2
South Carolina,SC,45-54,2001,663,573346,115.6
South Carolina,SC,45-54,2002,700,579678,120.8
South Carolina,SC,45-54,2003,709,589035,120.4
South Carolina,SC,45-54,2004,778,599469,129.8
South Carolina,SC,45-54,2005,754,610862,123.4
South Carolina,SC,45-54,2006,785,624649,125.7
South Carolina,SC,45-54,2007,693,637341,108.7
South Carolina,SC,45-54,2008,769,647973,118.7
South Carolina,SC,45-54,2009,786,656957,119.6
South Carolina,SC,45-54,2010,784,659428,118.9
South Carolina,SC,45-54,2011,799,657900,121.4
South Carolina,SC,45-54,2012,790,652738,121
South Carolina,SC,45-54,2013,760,650169,116.9
South Carolina,SC,45-54,2014,778,648906,119.9
South Carolina,SC,45-54,2015,754,649585,116.1
South Carolina,SC,45-54,2016,756,652087,115.9
South Carolina,SC,45-54,2017,710,650334,109.2
South Carolina,SC,55-64,1999,1180,363014,325.1
South Carolina,SC,55-64,2000,1200,372911,321.8
South Carolina,SC,55-64,2001,1193,387682,307.7
South Carolina,SC,55-64,2002,1204,414059,290.8
South Carolina,SC,55-64,2003,1272,436968,291.1
South Carolina,SC,55-64,2004,1238,459419,269.5
South Carolina,SC,55-64,2005,1284,483000,265.8
South Carolina,SC,55-64,2006,1344,507662,264.7
South Carolina,SC,55-64,2007,1311,530939,246.9
South Carolina,SC,55-64,2008,1313,550714,238.4
South Carolina,SC,55-64,2009,1401,568892,246.3
South Carolina,SC,55-64,2010,1488,583795,254.9
South Carolina,SC,55-64,2011,1417,606691,233.6
South Carolina,SC,55-64,2012,1454,610723,238.1
South Carolina,SC,55-64,2013,1471,620062,237.2
South Carolina,SC,55-64,2014,1500,631307,237.6
South Carolina,SC,55-64,2015,1565,644291,242.9
South Carolina,SC,55-64,2016,1529,658202,232.3
South Carolina,SC,55-64,2017,1630,667336,244.3
South Carolina,SC,65-74,1999,2135,269396,792.5
South Carolina,SC,65-74,2000,1986,270048,735.4
South Carolina,SC,65-74,2001,1836,273601,671.1
South Carolina,SC,65-74,2002,1844,276806,666.2
South Carolina,SC,65-74,2003,1750,281174,622.4
South Carolina,SC,65-74,2004,1701,287640,591.4
South Carolina,SC,65-74,2005,1699,297139,571.8
South Carolina,SC,65-74,2006,1647,312367,527.3
South Carolina,SC,65-74,2007,1661,325636,510.1
South Carolina,SC,65-74,2008,1622,342823,473.1
South Carolina,SC,65-74,2009,1623,358724,452.4
South Carolina,SC,65-74,2010,1732,369043,469.3
South Carolina,SC,65-74,2011,1702,387209,439.6
South Carolina,SC,65-74,2012,1764,417065,423
South Carolina,SC,65-74,2013,1924,440924,436.4
South Carolina,SC,65-74,2014,1979,466171,424.5
South Carolina,SC,65-74,2015,2089,489483,426.8
South Carolina,SC,65-74,2016,2233,513286,435
South Carolina,SC,65-74,2017,2248,533550,421.3
South Carolina,SC,75-84,1999,3017,161820,1864.4
South Carolina,SC,75-84,2000,3020,165016,1830.1
South Carolina,SC,75-84,2001,2933,168923,1736.3
South Carolina,SC,75-84,2002,2897,171460,1689.6
South Carolina,SC,75-84,2003,2858,174304,1639.7
South Carolina,SC,75-84,2004,2642,176735,1494.9
South Carolina,SC,75-84,2005,2677,178705,1498
South Carolina,SC,75-84,2006,2470,182247,1355.3
South Carolina,SC,75-84,2007,2480,184267,1345.9
South Carolina,SC,75-84,2008,2324,187560,1239.1
South Carolina,SC,75-84,2009,2262,189274,1195.1
South Carolina,SC,75-84,2010,2278,192114,1185.8
South Carolina,SC,75-84,2011,2302,197748,1164.1
South Carolina,SC,75-84,2012,2222,202291,1098.4
South Carolina,SC,75-84,2013,2311,208118,1110.4
South Carolina,SC,75-84,2014,2364,215310,1098
South Carolina,SC,75-84,2015,2352,223056,1054.4
South Carolina,SC,75-84,2016,2416,232798,1037.8
South Carolina,SC,75-84,2017,2515,244654,1028
South Carolina,SC,85+,1999,2542,48653,5224.8
South Carolina,SC,85+,2000,2589,50269,5150.3
South Carolina,SC,85+,2001,2445,51411,4755.8
South Carolina,SC,85+,2002,2622,52211,5021.9
South Carolina,SC,85+,2003,2552,53306,4787.5
South Carolina,SC,85+,2004,2440,55158,4423.7
South Carolina,SC,85+,2005,2546,57313,4442.3
South Carolina,SC,85+,2006,2420,60556,3996.3
South Carolina,SC,85+,2007,2488,63691,3906.4
South Carolina,SC,85+,2008,2591,66595,3890.7
South Carolina,SC,85+,2009,2658,68934,3855.9
South Carolina,SC,85+,2010,2619,70717,3703.5
South Carolina,SC,85+,2011,2700,73604,3668.3
South Carolina,SC,85+,2012,2767,76103,3635.9
South Carolina,SC,85+,2013,2798,78726,3554.1
South Carolina,SC,85+,2014,2953,80384,3673.6
South Carolina,SC,85+,2015,2911,82256,3539
South Carolina,SC,85+,2016,2882,84148,3424.9
South Carolina,SC,85+,2017,2954,86373,3420.1
South Dakota,SD,35-44,1999,27,115768,23.3
South Dakota,SD,35-44,2000,26,115386,22.5
South Dakota,SD,35-44,2001,26,112921,23
South Dakota,SD,35-44,2002,28,110068,25.4
South Dakota,SD,35-44,2003,32,107121,29.9
South Dakota,SD,35-44,2004,29,104780,27.7
South Dakota,SD,35-44,2005,20,102249,19.6
South Dakota,SD,35-44,2006,29,100371,28.9
South Dakota,SD,35-44,2007,25,97970,25.5
South Dakota,SD,35-44,2008,24,95531,25.1
South Dakota,SD,35-44,2011,26,92899,28
South Dakota,SD,35-44,2012,20,93896,21.3
South Dakota,SD,35-44,2013,29,94707,30.6
South Dakota,SD,35-44,2014,24,95716,25.1
South Dakota,SD,35-44,2015,27,96949,27.8
South Dakota,SD,35-44,2016,32,98592,32.5
South Dakota,SD,45-54,1999,81,94025,86.1
South Dakota,SD,45-54,2000,89,97682,91.1
South Dakota,SD,45-54,2001,89,102896,86.5
South Dakota,SD,45-54,2002,95,105287,90.2
South Dakota,SD,45-54,2003,94,107934,87.1
South Dakota,SD,45-54,2004,84,110367,76.1
South Dakota,SD,45-54,2005,87,112676,77.2
South Dakota,SD,45-54,2006,90,114829,78.4
South Dakota,SD,45-54,2007,69,116299,59.3
South Dakota,SD,45-54,2008,67,117282,57.1
South Dakota,SD,45-54,2009,78,117152,66.6
South Dakota,SD,45-54,2010,53,116918,45.3
South Dakota,SD,45-54,2011,73,114809,63.6
South Dakota,SD,45-54,2012,80,112718,71
South Dakota,SD,45-54,2013,62,109881,56.4
South Dakota,SD,45-54,2014,80,107422,74.5
South Dakota,SD,45-54,2015,68,104744,64.9
South Dakota,SD,45-54,2016,88,102195,86.1
South Dakota,SD,45-54,2017,71,99534,71.3
South Dakota,SD,55-64,1999,141,61483,229.3
South Dakota,SD,55-64,2000,141,62349,226.1
South Dakota,SD,55-64,2001,153,63986,239.1
South Dakota,SD,55-64,2002,137,67263,203.7
South Dakota,SD,55-64,2003,156,70504,221.3
South Dakota,SD,55-64,2004,123,74448,165.2
South Dakota,SD,55-64,2005,139,78419,177.3
South Dakota,SD,55-64,2006,154,82567,186.5
South Dakota,SD,55-64,2007,127,87090,145.8
South Dakota,SD,55-64,2008,152,90851,167.3
South Dakota,SD,55-64,2009,171,94612,180.7
South Dakota,SD,55-64,2010,173,97804,176.9
South Dakota,SD,55-64,2011,157,103315,152
South Dakota,SD,55-64,2012,166,106504,155.9
South Dakota,SD,55-64,2013,172,109656,156.9
South Dakota,SD,55-64,2014,209,111795,186.9
South Dakota,SD,55-64,2015,182,114266,159.3
South Dakota,SD,55-64,2016,198,115704,171.1
South Dakota,SD,55-64,2017,190,116250,163.4
South Dakota,SD,65-74,1999,315,53239,591.7
South Dakota,SD,65-74,2000,320,53129,602.3
South Dakota,SD,65-74,2001,304,52540,578.6
South Dakota,SD,65-74,2002,262,51989,504
South Dakota,SD,65-74,2003,262,51679,507
South Dakota,SD,65-74,2004,251,51702,485.5
South Dakota,SD,65-74,2005,218,51764,421.1
South Dakota,SD,65-74,2006,206,52420,393
South Dakota,SD,65-74,2007,215,53439,402.3
South Dakota,SD,65-74,2008,217,55042,394.2
South Dakota,SD,65-74,2009,214,56646,377.8
South Dakota,SD,65-74,2010,185,57627,321
South Dakota,SD,65-74,2011,229,59026,388
South Dakota,SD,65-74,2012,242,62134,389.5
South Dakota,SD,65-74,2013,247,65587,376.6
South Dakota,SD,65-74,2014,240,69348,346.1
South Dakota,SD,65-74,2015,261,73131,356.9
South Dakota,SD,65-74,2016,282,77464,364
South Dakota,SD,65-74,2017,300,81229,369.3
South Dakota,SD,75-84,1999,601,38692,1553.3
South Dakota,SD,75-84,2000,602,38916,1546.9
South Dakota,SD,75-84,2001,557,39322,1416.5
South Dakota,SD,75-84,2002,561,39546,1418.6
South Dakota,SD,75-84,2003,550,39715,1384.9
South Dakota,SD,75-84,2004,466,39927,1167.1
South Dakota,SD,75-84,2005,528,39988,1320.4
South Dakota,SD,75-84,2006,478,40317,1185.6
South Dakota,SD,75-84,2007,422,40376,1045.2
South Dakota,SD,75-84,2008,443,40322,1098.7
South Dakota,SD,75-84,2009,448,39766,1126.6
South Dakota,SD,75-84,2010,406,39728,1021.9
South Dakota,SD,75-84,2011,364,39762,915.4
South Dakota,SD,75-84,2012,364,39878,912.8
South Dakota,SD,75-84,2013,382,39956,956.1
South Dakota,SD,75-84,2014,406,40004,1014.9
South Dakota,SD,75-84,2015,361,39921,904.3
South Dakota,SD,75-84,2016,389,39825,976.8
South Dakota,SD,75-84,2017,366,39614,923.9
South Dakota,SD,85+,1999,848,15850,5350.2
South Dakota,SD,85+,2000,918,16086,5706.8
South Dakota,SD,85+,2001,850,16263,5226.6
South Dakota,SD,85+,2002,838,16476,5086.2
South Dakota,SD,85+,2003,838,16837,4977.1
South Dakota,SD,85+,2004,820,17125,4788.3
South Dakota,SD,85+,2005,774,17452,4435
South Dakota,SD,85+,2006,789,17856,4418.7
South Dakota,SD,85+,2007,762,18234,4179
South Dakota,SD,85+,2008,766,18511,4138.1
South Dakota,SD,85+,2009,841,18931,4442.4
South Dakota,SD,85+,2010,767,19226,3989.4
South Dakota,SD,85+,2011,768,19865,3866.1
South Dakota,SD,85+,2012,775,20171,3842.1
South Dakota,SD,85+,2013,726,20620,3520.9
South Dakota,SD,85+,2014,736,20871,3526.4
South Dakota,SD,85+,2015,798,21368,3734.6
South Dakota,SD,85+,2016,732,21516,3402.1
South Dakota,SD,85+,2017,757,20781,3642.8
Tennessee,TN,25-34,1999,84,820333,10.2
Tennessee,TN,25-34,2000,99,815901,12.1
Tennessee,TN,25-34,2001,93,800705,11.6
Tennessee,TN,25-34,2002,116,795801,14.6
Tennessee,TN,25-34,2003,117,794674,14.7
Tennessee,TN,25-34,2004,115,800018,14.4
Tennessee,TN,25-34,2005,114,803720,14.2
Tennessee,TN,25-34,2006,103,809202,12.7
Tennessee,TN,25-34,2007,98,815044,12
Tennessee,TN,25-34,2008,107,816265,13.1
Tennessee,TN,25-34,2009,109,821861,13.3
Tennessee,TN,25-34,2010,109,823997,13.2
Tennessee,TN,25-34,2011,95,835370,11.4
Tennessee,TN,25-34,2012,98,844066,11.6
Tennessee,TN,25-34,2013,83,846372,9.8
Tennessee,TN,25-34,2014,116,858325,13.5
Tennessee,TN,25-34,2015,124,872233,14.2
Tennessee,TN,25-34,2016,128,892054,14.3
Tennessee,TN,25-34,2017,137,915996,15
Tennessee,TN,35-44,1999,412,899580,45.8
Tennessee,TN,35-44,2000,373,902527,41.3
Tennessee,TN,35-44,2001,392,899123,43.6
Tennessee,TN,35-44,2002,471,889238,53
Tennessee,TN,35-44,2003,459,880690,52.1
Tennessee,TN,35-44,2004,411,875946,46.9
Tennessee,TN,35-44,2005,418,876071,47.7
Tennessee,TN,35-44,2006,428,881759,48.5
Tennessee,TN,35-44,2007,361,882048,40.9
Tennessee,TN,35-44,2008,358,875451,40.9
Tennessee,TN,35-44,2009,345,862870,40
Tennessee,TN,35-44,2010,369,854130,43.2
Tennessee,TN,35-44,2011,316,843941,37.4
Tennessee,TN,35-44,2012,324,841915,38.5
Tennessee,TN,35-44,2013,333,841476,39.6
Tennessee,TN,35-44,2014,376,840148,44.8
Tennessee,TN,35-44,2015,360,837242,43
Tennessee,TN,35-44,2016,369,831284,44.4
Tennessee,TN,35-44,2017,384,834564,46
Tennessee,TN,45-54,1999,1009,766932,131.6
Tennessee,TN,45-54,2000,1049,786916,133.3
Tennessee,TN,45-54,2001,1094,819249,133.5
Tennessee,TN,45-54,2002,1093,827157,132.1
Tennessee,TN,45-54,2003,1209,839516,144
Tennessee,TN,45-54,2004,1159,851057,136.2
Tennessee,TN,45-54,2005,1151,866901,132.8
Tennessee,TN,45-54,2006,1143,885545,129.1
Tennessee,TN,45-54,2007,1137,899142,126.5
Tennessee,TN,45-54,2008,1189,914098,130.1
Tennessee,TN,45-54,2009,1124,922529,121.8
Tennessee,TN,45-54,2010,1197,926436,129.2
Tennessee,TN,45-54,2011,1207,921225,131
Tennessee,TN,45-54,2012,1150,910875,126.3
Tennessee,TN,45-54,2013,1146,902043,127
Tennessee,TN,45-54,2014,1226,896731,136.7
Tennessee,TN,45-54,2015,1137,894910,127.1
Tennessee,TN,45-54,2016,1109,894419,124
Tennessee,TN,45-54,2017,1038,891599,116.4
Tennessee,TN,55-64,1999,1746,523680,333.4
Tennessee,TN,55-64,2000,1816,533251,340.6
Tennessee,TN,55-64,2001,1733,548525,315.9
Tennessee,TN,55-64,2002,1848,583586,316.7
Tennessee,TN,55-64,2003,1906,611333,311.8
Tennessee,TN,55-64,2004,1785,638188,279.7
Tennessee,TN,55-64,2005,1822,665531,273.8
Tennessee,TN,55-64,2006,1985,694825,285.7
Tennessee,TN,55-64,2007,1840,719742,255.6
Tennessee,TN,55-64,2008,1905,741055,257.1
Tennessee,TN,55-64,2009,1976,765176,258.2
Tennessee,TN,55-64,2010,2020,785715,257.1
Tennessee,TN,55-64,2011,2072,817117,253.6
Tennessee,TN,55-64,2012,2174,822636,264.3
Tennessee,TN,55-64,2013,2259,832204,271.4
Tennessee,TN,55-64,2014,2291,842266,272
Tennessee,TN,55-64,2015,2445,855183,285.9
Tennessee,TN,55-64,2016,2386,866723,275.3
Tennessee,TN,55-64,2017,2503,877048,285.4
Tennessee,TN,65-74,1999,3102,380713,814.8
Tennessee,TN,65-74,2000,3015,382852,787.5
Tennessee,TN,65-74,2001,2775,386906,717.2
Tennessee,TN,65-74,2002,2848,389709,730.8
Tennessee,TN,65-74,2003,2789,395265,705.6
Tennessee,TN,65-74,2004,2532,402353,629.3
Tennessee,TN,65-74,2005,2566,411963,622.9
Tennessee,TN,65-74,2006,2495,426932,584.4
Tennessee,TN,65-74,2007,2426,440407,550.9
Tennessee,TN,65-74,2008,2550,459880,554.5
Tennessee,TN,65-74,2009,2490,476082,523
Tennessee,TN,65-74,2010,2580,487074,529.7
Tennessee,TN,65-74,2011,2508,503001,498.6
Tennessee,TN,65-74,2012,2731,536160,509.4
Tennessee,TN,65-74,2013,2784,561923,495.4
Tennessee,TN,65-74,2014,3023,586298,515.6
Tennessee,TN,65-74,2015,3184,607692,523.9
Tennessee,TN,65-74,2016,3290,628409,523.5
Tennessee,TN,65-74,2017,3366,646149,520.9
Tennessee,TN,75-84,1999,4888,237194,2060.8
Tennessee,TN,75-84,2000,4858,238994,2032.7
Tennessee,TN,75-84,2001,4685,243087,1927.3
Tennessee,TN,75-84,2002,4793,245808,1949.9
Tennessee,TN,75-84,2003,4412,249321,1769.6
Tennessee,TN,75-84,2004,4355,250864,1736
Tennessee,TN,75-84,2005,4184,254138,1646.3
Tennessee,TN,75-84,2006,4066,258178,1574.9
Tennessee,TN,75-84,2007,3904,260157,1500.6
Tennessee,TN,75-84,2008,3840,262844,1460.9
Tennessee,TN,75-84,2009,3646,263860,1381.8
Tennessee,TN,75-84,2010,3628,266471,1361.5
Tennessee,TN,75-84,2011,3437,272479,1261.4
Tennessee,TN,75-84,2012,3451,275958,1250.6
Tennessee,TN,75-84,2013,3545,281615,1258.8
Tennessee,TN,75-84,2014,3647,288262,1265.2
Tennessee,TN,75-84,2015,3818,295124,1293.7
Tennessee,TN,75-84,2016,3597,302936,1187.4
Tennessee,TN,75-84,2017,3822,312550,1222.8
Tennessee,TN,85+,1999,4986,80367,6204
Tennessee,TN,85+,2000,4907,81465,6023.4
Tennessee,TN,85+,2001,4879,82348,5924.9
Tennessee,TN,85+,2002,5008,82020,6105.8
Tennessee,TN,85+,2003,4972,82319,6039.9
Tennessee,TN,85+,2004,4615,83468,5529.1
Tennessee,TN,85+,2005,4647,85755,5418.9
Tennessee,TN,85+,2006,4371,89250,4897.5
Tennessee,TN,85+,2007,4474,92178,4853.7
Tennessee,TN,85+,2008,4667,94272,4950.6
Tennessee,TN,85+,2009,4523,97402,4643.6
Tennessee,TN,85+,2010,4629,99917,4632.8
Tennessee,TN,85+,2011,4571,104171,4388
Tennessee,TN,85+,2012,4484,106389,4214.7
Tennessee,TN,85+,2013,4609,108838,4234.7
Tennessee,TN,85+,2014,4496,111140,4045.3
Tennessee,TN,85+,2015,4626,113736,4067.3
Tennessee,TN,85+,2016,4511,115707,3898.6
Tennessee,TN,85+,2017,4730,117903,4011.8
Texas,TX,25-34,1999,229,3141887,7.3
Texas,TX,25-34,2000,219,3162083,6.9
Texas,TX,25-34,2001,266,3186416,8.3
Texas,TX,25-34,2002,244,3219648,7.6
Texas,TX,25-34,2003,277,3234855,8.6
Texas,TX,25-34,2004,249,3263123,7.6
Texas,TX,25-34,2005,260,3297694,7.9
Texas,TX,25-34,2006,252,3361877,7.5
Texas,TX,25-34,2007,252,3425969,7.4
Texas,TX,25-34,2008,231,3495902,6.6
Texas,TX,25-34,2009,282,3566069,7.9
Texas,TX,25-34,2010,259,3613473,7.2
Texas,TX,25-34,2011,279,3694865,7.6
Texas,TX,25-34,2012,286,3764291,7.6
Texas,TX,25-34,2013,278,3831647,7.3
Texas,TX,25-34,2014,319,3925657,8.1
Texas,TX,25-34,2015,309,4012159,7.7
Texas,TX,25-34,2016,300,4085728,7.3
Texas,TX,25-34,2017,337,4162040,8.1
Texas,TX,35-44,1999,998,3301216,30.2
Texas,TX,35-44,2000,951,3322238,28.6
Texas,TX,35-44,2001,1035,3343406,31
Texas,TX,35-44,2002,1021,3333037,30.6
Texas,TX,35-44,2003,1050,3321562,31.6
Texas,TX,35-44,2004,998,3325972,30
Texas,TX,35-44,2005,940,3336620,28.2
Texas,TX,35-44,2006,922,3380287,27.3
Texas,TX,35-44,2007,899,3409906,26.4
Texas,TX,35-44,2008,835,3425430,24.4
Texas,TX,35-44,2009,823,3441890,23.9
Texas,TX,35-44,2010,845,3458382,24.4
Texas,TX,35-44,2011,900,3492402,25.8
Texas,TX,35-44,2012,847,3535724,24
Texas,TX,35-44,2013,853,3574508,23.9
Texas,TX,35-44,2014,977,3634885,26.9
Texas,TX,35-44,2015,979,3694015,26.5
Texas,TX,35-44,2016,945,3726287,25.4
Texas,TX,35-44,2017,1050,3804749,27.6
Texas,TX,45-54,1999,2494,2520859,98.9
Texas,TX,45-54,2000,2540,2611137,97.3
Texas,TX,45-54,2001,2784,2754067,101.1
Texas,TX,45-54,2002,2890,2823773,102.3
Texas,TX,45-54,2003,2773,2907324,95.4
Texas,TX,45-54,2004,2748,2989846,91.9
Texas,TX,45-54,2005,2783,3077770,90.4
Texas,TX,45-54,2006,2878,3180431,90.5
Texas,TX,45-54,2007,2850,3264871,87.3
Texas,TX,45-54,2008,2841,3336384,85.2
Texas,TX,45-54,2009,2850,3401438,83.8
Texas,TX,45-54,2010,2858,3435336,83.2
Texas,TX,45-54,2011,2859,3455586,82.7
Texas,TX,45-54,2012,2768,3450815,80.2
Texas,TX,45-54,2013,2814,3445227,81.7
Texas,TX,45-54,2014,2859,3471743,82.4
Texas,TX,45-54,2015,2876,3502717,82.1
Texas,TX,45-54,2016,2828,3519013,80.4
Texas,TX,45-54,2017,2882,3545865,81.3
Texas,TX,55-64,1999,4389,1556665,281.9
Texas,TX,55-64,2000,4528,1598190,283.3
Texas,TX,55-64,2001,4615,1665762,277.1
Texas,TX,55-64,2002,4760,1779656,267.5
Texas,TX,55-64,2003,4651,1877300,247.7
Texas,TX,55-64,2004,4789,1977043,242.2
Texas,TX,55-64,2005,4696,2082926,225.5
Texas,TX,55-64,2006,4767,2196687,217
Texas,TX,55-64,2007,4966,2300130,215.9
Texas,TX,55-64,2008,5059,2399890,210.8
Texas,TX,55-64,2009,5266,2508152,210
Texas,TX,55-64,2010,5235,2597691,201.5
Texas,TX,55-64,2011,5450,2734763,199.3
Texas,TX,55-64,2012,5523,2800415,197.2
Texas,TX,55-64,2013,5804,2874895,201.9
Texas,TX,55-64,2014,5981,2962296,201.9
Texas,TX,55-64,2015,6283,3051631,205.9
Texas,TX,55-64,2016,6476,3116019,207.8
Texas,TX,55-64,2017,6748,3184764,211.9
Texas,TX,65-74,1999,8214,1133716,724.5
Texas,TX,65-74,2000,7855,1142608,687.5
Texas,TX,65-74,2001,7833,1156029,677.6
Texas,TX,65-74,2002,7787,1167416,667
Texas,TX,65-74,2003,7453,1186278,628.3
Texas,TX,65-74,2004,6888,1207305,570.5
Texas,TX,65-74,2005,6621,1230384,538.1
Texas,TX,65-74,2006,6264,1273912,491.7
Texas,TX,65-74,2007,6252,1314458,475.6
Texas,TX,65-74,2008,6304,1372632,459.3
Texas,TX,65-74,2009,6299,1432250,439.8
Texas,TX,65-74,2010,6220,1472256,422.5
Texas,TX,65-74,2011,6512,1538561,423.3
Texas,TX,65-74,2012,6864,1643949,417.5
Texas,TX,65-74,2013,7239,1737723,416.6
Texas,TX,65-74,2014,7796,1833501,425.2
Texas,TX,65-74,2015,8276,1923296,430.3
Texas,TX,65-74,2016,8648,2008449,430.6
Texas,TX,65-74,2017,9192,2089236,440
Texas,TX,75-84,1999,12917,682810,1891.7
Texas,TX,75-84,2000,12758,691984,1843.7
Texas,TX,75-84,2001,12742,712223,1789
Texas,TX,75-84,2002,12802,727514,1759.7
Texas,TX,75-84,2003,12321,741063,1662.6
Texas,TX,75-84,2004,11728,755804,1551.7
Texas,TX,75-84,2005,11766,771550,1525
Texas,TX,75-84,2006,10950,789271,1387.4
Texas,TX,75-84,2007,10809,797233,1355.8
Texas,TX,75-84,2008,10388,805645,1289.4
Texas,TX,75-84,2009,10131,813728,1245
Texas,TX,75-84,2010,10011,824451,1214.3
Texas,TX,75-84,2011,9591,844664,1135.5
Texas,TX,75-84,2012,9676,859714,1125.5
Texas,TX,75-84,2013,9909,880552,1125.3
Texas,TX,75-84,2014,10046,904078,1111.2
Texas,TX,75-84,2015,10316,927433,1112.3
Texas,TX,75-84,2016,10245,957001,1070.5
Texas,TX,75-84,2017,10650,988085,1077.8
Texas,TX,85+,1999,13993,233767,5985.9
Texas,TX,85+,2000,14004,237940,5885.5
Texas,TX,85+,2001,13744,238413,5764.8
Texas,TX,85+,2002,13774,238538,5774.3
Texas,TX,85+,2003,13091,242619,5395.7
Texas,TX,85+,2004,12626,246076,5130.9
Texas,TX,85+,2005,12932,255880,5053.9
Texas,TX,85+,2006,12595,266468,4726.6
Texas,TX,85+,2007,12722,276406,4602.6
Texas,TX,85+,2008,12579,285711,4402.7
Texas,TX,85+,2009,12237,296767,4123.4
Texas,TX,85+,2010,12686,305179,4156.9
Texas,TX,85+,2011,12340,322804,3822.8
Texas,TX,85+,2012,12928,335632,3851.8
Texas,TX,85+,2013,13167,347892,3784.8
Texas,TX,85+,2014,13350,361502,3692.9
