"","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14","long","lat","group","order","State_name"
"323178","Santa Barbara",6083,"CA",0.739785961,2.971346872,0.896366426,4.374793674,NA,NA,NA,NA,NA
"323179","Santa Clara",6085,"CA",0.756886,4.212752212,0.869838304,5.307529112,NA,NA,NA,NA,NA
"323180","Santa Cruz",4023,"AZ",0.578220366,-12.31381408,0.856622765,-1.778798064,NA,NA,NA,NA,NA
"323181","Santa Cruz",6087,"CA",0.654883666,1.961465364,0.974967256,7.415364923,NA,NA,NA,NA,NA
"323182","Santa Fe",35049,"NM",0.735671283,17.05756234,1.02589023,-9.869564202,NA,NA,NA,NA,NA
"323183","Santa Rosa",12113,"FL",0.507887555,1.26871535,0.434458029,-3.028967948,NA,NA,NA,NA,NA
"323184","Sarasota",12115,"FL",0.463520438,-11.23418915,1.14620543,23.19651083,-82.4658126831055,27.0779857635498,348,14310,"Florida"
"323209","Saratoga",36091,"NY",0.742482916,15.13856355,0.960337185,2.931199111,-73.7167510986328,43.2812309265137,1840,54273,"New york"
"323264","Sargent",38081,"ND",0,-100,0.508776393,-60.30526584,-97.2194747924805,45.985595703125,1999,59641,"North dakota"
"323273","Sarpy",31153,"NE",0.679470129,16.59035418,0.423942901,-4.06172144,-96.3256683349609,41.1784744262695,1698,50181,"Nebraska"
"323300","Sauk",55111,"WI",0.85201723,9.274759778,1.309582038,2.051252451,-89.7538375854492,43.2525825500488,3043,90059,"Wisconsin"
"323338","Saunders",31155,"NE",0.382427458,-1.931258664,0.956068646,22.58592667,-96.9043502807617,41.0295066833496,1699,50199,"Nebraska"
"323363","Sawyer",55113,"WI",0.547545172,-9.33199489,3.102755977,4.85415557,-91.5300064086914,45.9684028625488,3044,90078,"Wisconsin"
"323372","Schenectady",36093,"NY",0.783382027,8.720721878,0.744855042,23.38163361,-73.9001007080078,42.8572463989258,1841,54320,"New york"
"323392","Schleicher",48413,"TX",0,0,0,-100,-100.118644714355,31.0886878967285,2699,78406,"Texas"
"323398","Schley",13249,"GA",0.387371683,-36.03202273,0.193685842,-4.048034089,-84.3279266357422,32.3491973876953,480,18714,"Georgia"
"323427","Schoharie",36095,"NY",0.380155864,-4.153933882,0.823671038,-12.91405821,-74.6564025878906,42.8285942077637,1842,54371,"New york"
"323463","Schoolcraft",26153,"MI",0.856688288,-9.116081263,1.468608493,13.30982076,-86.3046340942383,45.9111061096191,1274,39970,"Michigan"
"323490","Schuyler",36097,"NY",0.595270307,56.45404436,1.082309649,-9.489395825,-90.4528427124023,40.2732048034668,645,23377,"Illinois"
"323567","Schuyler",17169,"IL",0.409276944,-23.37312415,0.545702592,-18.26466576,-90.4528427124023,40.2732048034668,645,23377,"Illinois"
"323644","Schuyler",29197,"MO",0,-100,0.457665904,102.01373,-90.4528427124023,40.2732048034668,645,23377,"Illinois"
"323721","Schuylkill",42107,"PA",0.521272729,8.922506279,0.754473686,-6.723160742,-75.9111785888672,40.8461608886719,2266,66542,"Pennsylvania"
"323756","Scioto",39145,"OH",0.750731316,-0.852166334,0.543633022,7.695060706,-82.7580184936523,38.686107635498,2084,61200,"Ohio"
"323782","Scotland",29199,"MO",0.411268764,99.1363356,0.822537528,-33.62122147,-79.5952987670898,34.8644828796387,1941,58090,"North carolina"
"323807","Scotland",37165,"NC",0.646503261,6.711240469,0.562176748,27.58952665,-79.5952987670898,34.8644828796387,1941,58090,"North carolina"
"323832","Scott",29201,"MO",0.539804128,11.32749876,0.719738838,-11.86573015,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"324151","Scott",28123,"MS",0.597308598,-20.07157664,0.456765398,42.61738285,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"324470","Scott",5127,"AR",0.374076499,107.5563453,0.467595623,-48.11091368,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"324789","Scott",27139,"MN",0.551291597,20.09747292,0.357981557,-16.34296456,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"325108","Scott",21209,"KY",0.623976289,-3.647661389,0.623976289,3.234648512,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"325427","Scott",47151,"TN",0.591258471,-17.98136399,0.318369946,135.5406983,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"325746","Scott",19163,"IA",0.741013029,-3.796513247,0.723508784,-6.808650442,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"326065","Scott",20171,"KS",0.984251969,18.6761811,1.181102362,42.41141732,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"326384","Scott",51169,"VA",0.446747677,-13.5841077,0.402072909,55.54860615,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"326703","Scott",17171,"IL",0.384319754,-31.16833205,1.152959262,54.87125288,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"327022","Scott",18143,"IN",0.801282051,13.89988688,0.421727395,45.58632157,-94.0452880859375,34.6925926208496,145,6453,"Arkansas"
"327341","Scotts Bluff",31157,"NE",0.987248046,20.69765529,0.987248046,-9.476758536,NA,NA,NA,NA,NA
"327342","Screven",13251,"GA",0.354987575,-33.86137735,0.425985091,-36.50692226,-81.7152404785156,32.5726509094238,481,18742,"Georgia"
"327372","Scurry",48415,"TX",1.211911357,1.836911357,0.692520776,-31.53821085,-101.184349060059,32.5210838317871,2700,78416,"Texas"
"327378","Searcy",5129,"AR",0.504477235,3.291713961,0.378357927,3.291713961,-92.4123611450195,36.0619659423828,146,6491,"Arkansas"
"327392","Sebastian",5131,"AR",0.757241118,-8.016524521,0.788792831,12.14841352,-94.2458267211914,35.0592842102051,147,6506,"Arkansas"
"327431","Sedgwick",20173,"KS",0.860843981,6.530733899,0.693785217,4.38536333,-102.616744995117,41.0065879821777,272,11586,"Colorado"
"327444","Sedgwick",8115,"CO",0.425894378,1.873935264,1.703577513,1.873935264,-102.616744995117,41.0065879821777,272,11586,"Colorado"
"327457","Seminole",40133,"OK",0.629400889,6.696038708,0.432713111,57.18612845,-96.6407928466797,34.9160461425781,2166,62843,"Oklahoma"
"327540","Seminole",12117,"FL",0.693760226,3.273836026,0.752515163,1.574545135,-96.6407928466797,34.9160461425781,2166,62843,"Oklahoma"
"327623","Seminole",13253,"GA",0.460511167,-19.31844347,0.460511167,0.85194566,-96.6407928466797,34.9160461425781,2166,62843,"Oklahoma"
"327706","Seneca",36099,"NY",0.573328747,6.476200822,0.917325995,15.60273232,-76.6273727416992,42.5764923095703,1844,54416,"New york"
"327749","Seneca",39147,"OH",0.502972929,19.24021149,0.700569437,20.78878566,-76.6273727416992,42.5764923095703,1844,54416,"New york"
"327792","Sequatchie",47153,"TN",0.816104461,92.28781284,0.340043526,-39.91005849,-85.6056213378906,35.5119209289551,2473,73831,"Tennessee"
"327822","Sequoyah",40135,"OK",0.580298854,36.07363348,0.483582378,-7.222522629,-94.5208511352539,35.3343086242676,2167,62866,"Oklahoma"
"327852","Sevier",47155,"TN",1.019871727,2.097181383,1.629691936,1.537785104,-83.3538970947266,35.6551666259766,2474,73847,"Tennessee"
"327970","Sevier",5133,"AR",0.401698611,-15.58303684,0.631240675,112.2483645,-83.3538970947266,35.6551666259766,2474,73847,"Tennessee"
"328088","Sevier",49041,"UT",0.770230588,22.60885987,0.577672941,-14.61168687,-83.3538970947266,35.6551666259766,2474,73847,"Tennessee"
"328206","Seward",20175,"KS",0.468783294,-23.89303218,0.724483273,2.917376944,-96.9043502807617,41.0295066833496,1701,50222,"Nebraska"
"328218","Seward",31159,"NE",0.583090379,7.13313897,0.466472303,28.55976676,-96.9043502807617,41.0295066833496,1701,50222,"Nebraska"
"328230","Shackelford",48417,"TX",0.598265031,-32.95443215,0.897397547,0.56835178,-99.6259078979492,32.9565353393555,2701,78423,"Texas"
"328237","Shannon",29203,"MO",0.120062432,NA,0.720374595,-23.94645216,-102.078163146973,42.9947547912598,2386,70578,"South dakota"
"328286","Shannon",46113,"SD",0.14066676,-5.577437052,0.07033338,-68.52581235,-102.078163146973,42.9947547912598,2386,70578,"South dakota"
"328335","Sharkey",28125,"MS",0.645577792,9.231762427,0.215192597,NA,-90.6763000488281,32.7044296264648,1430,43255,"Mississippi"
"328369","Sharp",5135,"AR",0.532355377,-7.51390039,1.005560156,2.7623329,-91.7076263427734,36.2052040100098,149,6599,"Arkansas"
"328408","Shasta",6089,"CA",0.695201442,-5.920140183,0.667393384,-3.020629749,-121.46704864502,41.2013931274414,201,9200,"California"
"328473","Shawano",55115,"WI",0.384809639,34.3274249,1.106327714,-1.397954061,-88.7339706420898,44.9428100585938,3045,90098,"Wisconsin"
"328490","Shawnee",20177,"KS",0.795937356,1.23063416,0.538098494,-15.06403532,-95.59228515625,39.0757217407227,942,27341,"Kansas"
"328502","Sheboygan",55117,"WI",0.589816983,17.51798314,0.867377917,1.248410902,-87.708381652832,43.8885650634766,3046,90106,"Wisconsin"
"328516","Shelby",19165,"IA",0.502176096,-23.63784734,0.585872112,-20.80961946,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"328753","Shelby",21211,"KY",0.623955432,3.766284123,0.512534819,42.06098422,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"328990","Shelby",1117,"AL",0.682296581,2.721882485,0.638745736,-7.450065244,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"329227","Shelby",48419,"TX",0.391926318,100.0391926,0.548696845,0.0195963,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"329464","Shelby",18145,"IN",0.515937998,27.69752076,0.672962606,3.383300162,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"329701","Shelby",39149,"OH",0.612857756,16.77297392,0.653714939,15.66085036,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"329938","Shelby",17173,"IL",0.317489115,18.45518868,0.816400581,-3.81082423,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"330175","Shelby",29205,"MO",0.163719712,4.273084479,1.309757695,19.16923941,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"330412","Shelby",47157,"TN",0.725391802,-0.711620399,0.597569458,-3.790170075,-90.0632400512695,35.1395034790039,2475,73888,"Tennessee"
"330649","Shenandoah",51171,"VA",0.534622626,1.439783108,0.604356012,-6.564322161,-78.7415924072266,38.9382133483887,2873,84312,"Virginia"
"330690","Sherburne",27141,"MN",0.493821741,-7.665841218,0.40603121,-0.883270295,-93.5181732177734,45.4298248291016,1351,41547,"Minnesota"
"330719","Sheridan",30091,"MT",0.270562771,-54.18019481,1.623376623,-21.45176252,-102.685493469238,42.0837478637695,1702,50235,"Nebraska"
"330807","Sheridan",38083,"ND",0,0,0.754147813,-66.08848668,-102.685493469238,42.0837478637695,1702,50235,"Nebraska"
"330895","Sheridan",20179,"KS",0.393855849,1.417881056,0.787711698,1.417881056,-102.685493469238,42.0837478637695,1702,50235,"Nebraska"
"330983","Sheridan",31161,"NE",0.950751093,74.24098371,1.140901312,25.45350827,-102.685493469238,42.0837478637695,1702,50235,"Nebraska"
"331071","Sheridan",56033,"WY",0.732551945,63.51122905,0.99893447,3.521719689,-102.685493469238,42.0837478637695,1702,50235,"Nebraska"
"331159","Sherman",48421,"TX",0.324254215,-51.07003891,0.648508431,95.71984436,-120.50447845459,45.4470138549805,2204,64321,"Oregon"
"331228","Sherman",20181,"KS",1.47299509,26.34089315,1.309328969,12.30301613,-120.50447845459,45.4470138549805,2204,64321,"Oregon"
"331297","Sherman",41055,"OR",0.584795322,NA,1.754385965,1.34502924,-120.50447845459,45.4470138549805,2204,64321,"Oregon"
"331366","Sherman",31163,"NE",0,0,0.975927131,-23.6581002,-120.50447845459,45.4470138549805,2204,64321,"Oregon"
"331435","Shiawassee",26155,"MI",0.565766759,-2.425932852,0.493232559,-5.739258763,-83.9325866699219,43.1379928588867,1275,39986,"Michigan"
"331441","Shoshone",16079,"ID",0.645682002,18.63945578,1.291364003,-12.58145363,-115.840606689453,47.7560348510742,556,21708,"Idaho"
"331475","Sibley",27143,"MN",0.268132457,-32.34124324,0.469231801,-11.19788175,-94.4979248046875,44.7250862121582,1352,41549,"Minnesota"
"331501","Sierra",6091,"CA",0.333000333,8.158508159,0.999000999,62.23776224,-107.824928283691,32.9622611999512,1789,52770,"New mexico"
"331563","Sierra",35051,"NM",0.529801325,-36.74172185,1.236203091,23.00220751,-107.824928283691,32.9622611999512,1789,52770,"New mexico"
"331625","Silver Bow",30093,"MT",0.951557093,-7.541275334,1.038062284,-13.89653135,NA,NA,NA,NA,NA
"331626","Simpson",21213,"KY",1.009761023,-13.02423427,0.673174015,-22.68820824,-90.16064453125,31.8220767974854,1431,43279,"Mississippi"
"331671","Simpson",28127,"MS",0.69183993,58.61583464,0.436951535,0.178421877,-90.16064453125,31.8220767974854,1431,43279,"Mississippi"
"331716","Sioux",19167,"IA",0.663187336,-10.90210778,0.836192728,8.020019829,-100.697334289551,46.386661529541,2001,59729,"North dakota"
"331848","Sioux",31165,"NE",0,0,0,0,-100.697334289551,46.386661529541,2001,59729,"North dakota"
"331980","Sioux",38085,"ND",0.226142017,-53.25644505,0.226142017,NA,-100.697334289551,46.386661529541,2001,59729,"North dakota"
"332112","Siskiyou",6093,"CA",0.641789676,-15.45742346,1.077289814,-12.27335239,-122.52702331543,41.3159866333008,203,9314,"California"
"332184","Sitka",2220,"AK",0.449438202,-0.629213483,0.898876404,-20.50337079,NA,NA,NA,NA,NA
"332185","Skagit",53057,"WA",0.639720849,-6.795071242,0.955427242,-3.163710381,-122.601516723633,48.4378509521484,2922,86322,"Washington"
"332233","Skagway",2230,"AK",0,0,0,0,NA,NA,NA,NA,NA
"332234","Skamania",53059,"WA",0.352733686,93.20987654,0.793650794,-3.395061728,-121.501426696777,46.0428886413574,2923,86350,"Washington"
"332261","Slope",38087,"ND",0,0,2.614379085,-6.14379085,-103.797035217285,46.5413627624512,2002,59759,"North dakota"
"332271","Smith",28129,"MS",0.370644922,2.050901903,0.123548307,-31.9660654,-95.6094665527344,32.6528625488281,2704,78473,"Texas"
"332358","Smith",20183,"KS",0.7959671,206.3677368,1.061289467,2.122578933,-95.6094665527344,32.6528625488281,2704,78473,"Texas"
"332445","Smith",47159,"TN",0.47345994,13.74283234,0.47345994,-9.005734126,-95.6094665527344,32.6528625488281,2704,78473,"Texas"
"332532","Smith",48423,"TX",0.822511218,15.88511626,0.644300454,8.489196237,-95.6094665527344,32.6528625488281,2704,78473,"Texas"
"332619","Smyth",51173,"VA",0.602123277,-15.48545328,0.570432578,15.09546823,-81.2912521362305,36.7437858581543,2874,84356,"Virginia"
"332649","Snohomish",53061,"WA",0.701700802,-5.417427559,0.687219172,-0.331770982,-121.151931762695,47.8763542175293,2924,86405,"Washington"
"332684","Snyder",42109,"PA",0.669593036,26.10668849,0.917590457,3.687721648,-76.9768829345703,40.8805389404297,2267,66597,"Pennsylvania"
"332717","Socorro",35053,"NM",0.635470826,26.57872778,0.808781051,31.80925372,-107.733253479004,34.5608139038086,1790,52795,"New mexico"
"332739","Solano",6095,"CA",0.649454574,-5.172698498,0.556675349,0.616003985,-121.83374786377,38.0615882873535,204,9395,"California"
"332782","Somerset",23025,"ME",0.429998241,-17.01989502,0.625451987,-22.40821353,-75.767936706543,38.2907676696777,1178,37497,"Maryland"
"333051","Somerset",24039,"MD",0.425383812,24.89741375,0.309370045,-31.87413795,-75.767936706543,38.2907676696777,1178,37497,"Maryland"
"333320","Somerset",34035,"NJ",0.790815713,5.95744329,0.859974501,8.872771884,-75.767936706543,38.2907676696777,1178,37497,"Maryland"
"333589","Somerset",42111,"PA",0.393607809,-9.672796144,0.787215618,30.68616728,-75.767936706543,38.2907676696777,1178,37497,"Maryland"
"333858","Somervell",48425,"TX",0.920174833,10.61816031,0.805152979,-24.71819646,-97.7867050170898,32.3262786865234,2705,78501,"Texas"
"333864","Sonoma",6097,"CA",0.589655641,1.336020481,1.023402333,5.526866074,-123.323440551758,38.5944366455078,205,9441,"California"
"333924","Southampton",51175,"VA",0.221496207,37.37933071,0.276870259,28.79312254,-77.3722152709961,36.606273651123,2875,84390,"Virginia"
"333950","Southeast Fairbanks",2240,"AK",0.28855865,-66.55124321,1.009955273,-12.19701342,NA,NA,NA,NA,NA
"333951","Spalding",13255,"GA",0.843908233,42.4317224,0.562605489,-11.9934073,-84.3909530639648,33.1742553710938,483,18776,"Georgia"
"333984","Spartanburg",45083,"SC",0.711993514,1.885193033,0.688146841,-2.99697254,-81.9845275878906,35.1967964172363,2326,69229,"South carolina"
"334012","Spencer",21215,"KY",0.565995019,20.0687684,0.0565995,-3.944985284,-85.2847671508789,38.1016960144043,1066,31704,"Kentucky"
"334075","Spencer",18147,"IN",0.480746118,152.2955627,0.192298447,-32.72118328,-85.2847671508789,38.1016960144043,1066,31704,"Kentucky"
"334138","Spink",46115,"SD",0.454683237,46.29433162,0.454683237,-51.2352228,-98.7148971557617,45.2350196838379,2387,70603,"South dakota"
"334148","Spokane",53063,"WA",0.704082855,-2.173223902,0.660722913,-0.522960327,-117.553756713867,48.0482406616211,2925,86425,"Washington"
"334165","Spotsylvania",51177,"VA",0.681177818,-7.361347438,0.588289934,-2.458305428,-77.6586990356445,38.3709869384766,2876,84423,"Virginia"
"334193","St. Bernard",22087,"LA",0.720574658,31.61696453,0.675538742,-7.456821815,NA,NA,NA,NA,NA
"334194","St. Charles",22089,"LA",0.587733434,19.17199589,0.417101147,-18.55868381,NA,NA,NA,NA,NA
"334195","St. Charles",29183,"MO",0.711475574,1.570822123,0.719380858,1.884312315,NA,NA,NA,NA,NA
"334196","St. Clair",1115,"AL",0.5651868,-2.259185247,0.507514678,-12.23273777,NA,NA,NA,NA,NA
"334197","St. Clair",29185,"MO",0.105741779,2.654118642,0.951676007,2.654118642,NA,NA,NA,NA,NA
"334198","St. Clair",26147,"MI",0.518497233,9.024678995,0.662177189,-7.175775314,NA,NA,NA,NA,NA
"334199","St. Clair",17163,"IL",0.718777401,16.95989432,0.620933357,1.654741503,NA,NA,NA,NA,NA
"334200","St. Croix",55109,"WI",0.564782904,-6.916025438,0.806832721,-4.481233347,NA,NA,NA,NA,NA
"334201","St. Francis",5123,"AR",0.371761032,-12.21482831,0.446113238,-15.72623518,NA,NA,NA,NA,NA
"334202","St. Francois",29187,"MO",0.773195876,22.32335932,0.591267435,9.57705969,NA,NA,NA,NA,NA
"334203","St. Helena",22091,"LA",0.094170826,-64.98728694,0.188341652,5.038139184,NA,NA,NA,NA,NA
"334204","St. James",22093,"LA",0.508364914,13.01460394,0.369719937,2.740549034,NA,NA,NA,NA,NA
"334205","St. John the Baptist",22095,"LA",0.708652417,31.34447365,0.29717682,-40.13049939,NA,NA,NA,NA,NA
"334206","St. Johns",12109,"FL",0.610318513,2.424092694,0.968249671,-4.567980467,NA,NA,NA,NA,NA
"334207","St. Joseph",18141,"IN",0.78843725,20.90594606,0.691283845,-5.891227307,NA,NA,NA,NA,NA
"334208","St. Joseph",26149,"MI",0.492239031,4.247739944,0.623502773,-14.90295599,NA,NA,NA,NA,NA
"334209","St. Landry",22097,"LA",0.477845871,0.138575303,0.238922935,-12.922978,NA,NA,NA,NA,NA
"334210","St. Lawrence",36089,"NY",0.475763016,4.638944626,0.763016158,-16.90605881,NA,NA,NA,NA,NA
"334211","St. Louis",29510,"MO",0.878964397,-5.320687048,1.140448429,5.397929888,NA,NA,NA,NA,NA
"334212","St. Louis",29189,"MO",0.80249452,-1.670494128,0.765563802,6.477129963,NA,NA,NA,NA,NA
"334213","St. Louis",27137,"MN",0.567308123,4.196285871,0.816127475,-3.889948079,NA,NA,NA,NA,NA
"334214","St. Lucie",12111,"FL",0.474181178,4.910291306,0.539466993,-3.896407343,NA,NA,NA,NA,NA
"334215","St. Martin",22099,"LA",0.412641846,-2.419581731,0.468911188,6.065672031,NA,NA,NA,NA,NA
"334216","St. Mary",22101,"LA",0.639554569,9.026066551,0.545502427,10.21371434,NA,NA,NA,NA,NA
"334217","St. Mary's",24037,"MD",0.625101919,-9.075844424,0.534507438,-9.507890779,NA,NA,NA,NA,NA
"334218","St. Tammany",22103,"LA",0.764759243,14.82512419,0.866455951,-4.597423412,NA,NA,NA,NA,NA
"334219","Stafford",20185,"KS",0,-100,1.396323016,23.49080754,-98.4685287475586,37.8209419250488,946,27370,"Kansas"
"334262","Stafford",51179,"VA",0.542888165,-4.656020027,0.500028573,7.16629328,-98.4685287475586,37.8209419250488,946,27370,"Kansas"
"334305","Stanislaus",6099,"CA",0.633462219,3.197047625,0.541356436,4.106505999,-120.985763549805,37.7579193115234,206,9513,"California"
"334348","Stanley",46117,"SD",1.005698961,192.256118,1.340931948,-22.0650352,-100.216049194336,44.318286895752,2388,70651,"South dakota"
"334416","Stanly",37167,"NC",0.726072607,4.582115354,0.742574257,2.097209721,-80.0765838623047,35.2254447937012,1942,58111,"North carolina"
"334460","Stanton",20187,"KS",0.473709143,2.984367598,0.947418285,-31.34375493,-97.3684463500977,42.0780181884766,1705,50267,"Nebraska"
"334473","Stanton",31167,"NE",0.164771791,1.449991761,0.494315373,-39.13000494,-97.3684463500977,42.0780181884766,1705,50267,"Nebraska"
"334486","Stark",39151,"OH",0.841016033,7.618585578,0.662699342,-2.611672075,-81.3943862915039,41.000862121582,2087,61244,"Ohio"
"334527","Stark",38089,"ND",0.691426314,-3.257257071,0.856051626,1.810219939,-81.3943862915039,41.000862121582,2087,61244,"Ohio"
"334568","Stark",17175,"IL",0,0,0.344056425,-48.02167556,-81.3943862915039,41.000862121582,2087,61244,"Ohio"
"334609","Starke",18149,"IN",0.346710583,-10.0748317,0.520065875,10.36270655,-86.8661346435547,41.270149230957,737,25010,"Indiana"
"334623","Starr",48427,"TX",0.42887777,3.589421015,0.381224684,64.42765241,-99.1560745239258,26.5508651733398,2706,78525,"Texas"
"334649","Staunton",51790,"VA",0.978074823,5.649864033,1.100334176,-29.32880717,NA,NA,NA,NA,NA
"334650","Ste. Genevieve",29186,"MO",0.334933572,-13.12780108,0.893156191,15.82959856,NA,NA,NA,NA,NA
"334651","Stearns",27145,"MN",0.680129748,-6.593850706,0.778225385,3.094891295,-94.051025390625,45.4470138549805,1353,41598,"Minnesota"
"334690","Steele",38091,"ND",0,0,1.023017903,-1.278772379,-97.4601211547852,47.3205871582031,2004,59783,"North dakota"
"334706","Steele",27147,"MN",0.765592103,33.73800345,0.738249528,17.74758999,-97.4601211547852,47.3205871582031,2004,59783,"North dakota"
"334722","Stephens",40137,"OK",0.606837031,4.560354351,0.606837031,-6.25623403,-83.3997344970703,34.4634094238281,484,18808,"Georgia"
"334753","Stephens",13257,"GA",0.588697017,2.311616954,0.549450549,-34.89260739,-83.3997344970703,34.4634094238281,484,18808,"Georgia"
"334784","Stephens",48429,"TX",0.850611377,17.56664388,0.956937799,15.72966507,-83.3997344970703,34.4634094238281,484,18808,"Georgia"
"334815","Stephenson",17177,"IL",0.581457952,6.88091708,0.667599871,-0.293959298,-89.9199905395508,42.2040710449219,649,23453,"Illinois"
"334822","Sterling",48431,"TX",1.493651979,73.26362957,0,-100,-100.874946594238,31.569974899292,2708,78541,"Texas"
"334832","Steuben",18151,"IN",0.612102134,-19.49915247,1.195056547,-18.27247289,-77.1487655639648,42.5764923095703,1845,54446,"New york"
"334858","Steuben",36101,"NY",0.467508181,5.135152365,0.904526699,7.833749781,-77.1487655639648,42.5764923095703,1845,54446,"New york"
"334884","Stevens",27149,"MN",0.510204082,-17.21938776,1.12244898,-0.663265306,-117.444885253906,48.1399154663086,2926,86475,"Washington"
"334959","Stevens",20189,"KS",0.689536287,-3.602827099,1.206688502,-15.65247371,-117.444885253906,48.1399154663086,2926,86475,"Washington"
"335034","Stevens",53065,"WA",0.595647194,3.756975945,0.641466208,7.440655564,-117.444885253906,48.1399154663086,2926,86475,"Washington"
"335109","Stewart",47161,"TN",0.451841253,19.76504255,0.451841253,-0.195797876,-88.0521545410156,36.6349220275879,2477,73961,"Tennessee"
"335181","Stewart",13259,"GA",0,-100,0.174094708,-65.36675952,-88.0521545410156,36.6349220275879,2477,73961,"Tennessee"
"335253","Stillwater",30095,"MT",0.322927879,46.56081808,0.645855759,-34.86185863,-109.520881652832,45.8652687072754,1612,48767,"Montana"
"335303","Stoddard",29207,"MO",0.502226538,24.80747983,0.602671845,12.32673185,-90.1663665771484,37.0359916687012,1553,46053,"Missouri"
"335340","Stokes",37169,"NC",0.517029665,36.21433752,0.517029665,6.602525016,-80.0937728881836,36.5489768981934,1943,58142,"North carolina"
"335346","Stone",28131,"MS",0.783216783,36.34237762,0.391608392,-38.02619199,-91.868049621582,35.8327827453613,150,6655,"Arkansas"
"335410","Stone",29209,"MO",0.450102881,20.83011831,0.932355967,-6.140890239,-91.868049621582,35.8327827453613,150,6655,"Arkansas"
"335474","Stone",5137,"AR",0.800384184,23.45926045,0.640307348,-12.20674813,-91.868049621582,35.8327827453613,150,6655,"Arkansas"
"335538","Stonewall",48433,"TX",2.138275125,206.4148254,1.42551675,104.2765502,-100.153022766113,32.9565353393555,2709,78552,"Texas"
"335544","Storey",32029,"NV",0,-100,2.044989775,3.911042945,-119.69660949707,39.2877159118652,1728,50711,"Nevada"
"335566","Story",19169,"IA",0.701582813,1.033583048,0.733472941,-5.08966441,-93.7015228271484,42.2098007202148,839,26268,"Iowa"
"335573","Strafford",33017,"NH",0.6926531,2.674556063,0.764306869,6.858785621,-71.1670913696289,43.3671760559082,1740,51231,"New hampshire"
"335608","Stutsman",38093,"ND",0.899238014,45.3237803,0.851909698,-5.801206125,-98.4971771240234,47.3263130187988,2005,59797,"North dakota"
"335621","Sublette",56035,"WY",0.298299692,-39.54061848,1.193198767,-6.985566884,-110.535018920898,42.4504432678223,3076,90812,"Wyoming"
"335666","Suffolk",36103,"NY",0.874270111,18.09443729,0.914856471,10.16842367,-76.5299758911133,36.5489768981934,2851,83522,"Virginia"
"335821","Suffolk",51800,"VA",0.67967652,5.284410277,0.552957169,7.566886653,-76.5299758911133,36.5489768981934,2851,83522,"Virginia"
"335976","Suffolk",25025,"MA",0.970995264,7.820217325,1.196474701,13.65144977,-76.5299758911133,36.5489768981934,2851,83522,"Virginia"
"336131","Sullivan",36105,"NY",0.750562922,12.07492158,1.119260498,3.460976058,-72.1296615600586,43.5677108764648,1741,51252,"New hampshire"
"336272","Sullivan",42113,"PA",0.631014356,35.64705264,1.577535889,27.16911185,-72.1296615600586,43.5677108764648,1741,51252,"New hampshire"
"336413","Sullivan",18153,"IN",0.522565321,24.73634204,0.712589074,53.08551069,-72.1296615600586,43.5677108764648,1741,51252,"New hampshire"
"336554","Sullivan",29211,"MO",0.467945718,56.50444548,0.155981906,-79.1327406,-72.1296615600586,43.5677108764648,1741,51252,"New hampshire"
"336695","Sullivan",47163,"TN",0.897820398,-6.231039116,0.738632384,25.77705207,-72.1296615600586,43.5677108764648,1741,51252,"New hampshire"
"336836","Sullivan",33019,"NH",0.417604343,-13.04284422,0.510405308,6.280968179,-72.1296615600586,43.5677108764648,1741,51252,"New hampshire"
"336977","Sully",46119,"SD",0,0,3.47705146,-4.937413074,-100.634307861328,44.5933036804199,2389,70697,"South dakota"
"337011","Summers",54089,"WV",0.372661549,-13.77853966,0.372661549,29.33219051,-80.9474716186523,37.8209419250488,2977,88573,"West virginia"
"337037","Summit",8117,"CO",1.632430962,7.577200381,4.013059448,8.895548425,-105.99146270752,39.6887893676758,273,11639,"Colorado"
"337166","Summit",39153,"OH",0.819274352,0.0354281,0.664276501,7.500758534,-105.99146270752,39.6887893676758,273,11639,"Colorado"
"337295","Summit",49043,"UT",0.997314921,2.119349005,2.045774198,-16.6858458,-105.99146270752,39.6887893676758,273,11639,"Colorado"
