,FIPS,State,State_name,County,long,lat,FFRPTH14,PCH_FFRPTH_09_14,FSRPTH14,PCH_FSRPTH_09_14
22972,37131,NC,North Carolina,Northampton,-77.6448,36.4965,0.293212139,62.0143674,0.390949519,-3.991485988
22973,37131,NC,North Carolina,Northampton,-77.2149,36.3306,0.293212139,62.0143674,0.390949519,-3.991485988
22974,37131,NC,North Carolina,Northampton,-77.4193,36.3901,0.293212139,62.0143674,0.390949519,-3.991485988
22975,37133,NC,North Carolina,Onslow,-77.5421,34.9004,0.810282053,20.88849412,0.565065116,7.464207905
22976,37133,NC,North Carolina,Onslow,-77.4716,34.6696,0.810282053,20.88849412,0.565065116,7.464207905
22977,37133,NC,North Carolina,Onslow,-77.3823,34.5564,0.810282053,20.88849412,0.565065116,7.464207905
22978,37133,NC,North Carolina,Onslow,-77.48,34.586,0.810282053,20.88849412,0.565065116,7.464207905
22979,37133,NC,North Carolina,Onslow,-77.1357,34.6958,0.810282053,20.88849412,0.565065116,7.464207905
22980,37133,NC,North Carolina,Onslow,-77.3649,34.7861,0.810282053,20.88849412,0.565065116,7.464207905
22981,37133,NC,North Carolina,Onslow,-77.4592,34.8298,0.810282053,20.88849412,0.565065116,7.464207905
22982,37133,NC,North Carolina,Onslow,-77.3413,34.726,0.810282053,20.88849412,0.565065116,7.464207905
22983,37133,NC,North Carolina,Onslow,-77.3962,34.7323,0.810282053,20.88849412,0.565065116,7.464207905
22984,37133,NC,North Carolina,Onslow,-77.5266,34.4954,0.810282053,20.88849412,0.565065116,7.464207905
22985,37133,NC,North Carolina,Onslow,-77.4328,34.4936,0.810282053,20.88849412,0.565065116,7.464207905
22986,37133,NC,North Carolina,Onslow,-77.3211,34.7501,0.810282053,20.88849412,0.565065116,7.464207905
22987,37135,NC,North Carolina,Orange,-79.0994,36.068,0.740635237,11.40584739,0.74775673,-20.81615155
22988,37135,NC,North Carolina,Orange,-79.1718,36.0806,0.740635237,11.40584739,0.74775673,-20.81615155
22989,37135,NC,North Carolina,Orange,-79.0878,35.926,0.740635237,11.40584739,0.74775673,-20.81615155
22990,37135,NC,North Carolina,Orange,-79.0387,35.9271,0.740635237,11.40584739,0.74775673,-20.81615155
22991,37137,NC,North Carolina,Pamlico,-76.7692,35.1474,1.081248069,57.81416263,0.849552054,39.49644733
22992,37137,NC,North Carolina,Pamlico,-76.5712,35.2544,1.081248069,57.81416263,0.849552054,39.49644733
22993,37137,NC,North Carolina,Pamlico,-76.826,35.0216,1.081248069,57.81416263,0.849552054,39.49644733
22994,37137,NC,North Carolina,Pamlico,-76.6651,35.1886,1.081248069,57.81416263,0.849552054,39.49644733
22995,37137,NC,North Carolina,Pamlico,-76.5644,35.2991,1.081248069,57.81416263,0.849552054,39.49644733
22996,37137,NC,North Carolina,Pamlico,-76.7405,35.1371,1.081248069,57.81416263,0.849552054,39.49644733
22997,37137,NC,North Carolina,Pamlico,-76.645,35.2034,1.081248069,57.81416263,0.849552054,39.49644733
22998,37137,NC,North Carolina,Pamlico,-76.8084,35.1435,1.081248069,57.81416263,0.849552054,39.49644733
22999,37137,NC,North Carolina,Pamlico,-76.6814,35.0358,1.081248069,57.81416263,0.849552054,39.49644733
23000,37137,NC,North Carolina,Pamlico,-76.8239,34.9858,1.081248069,57.81416263,0.849552054,39.49644733
23001,37137,NC,North Carolina,Pamlico,-76.8447,35.1448,1.081248069,57.81416263,0.849552054,39.49644733
23002,37137,NC,North Carolina,Pamlico,-76.631,35.1443,1.081248069,57.81416263,0.849552054,39.49644733
23003,37139,NC,North Carolina,Pasquotank,-76.2357,36.2946,0.779148968,16.99066045,0.955085832,10.62895634
23004,37139,NC,North Carolina,Pasquotank,-76.1477,36.2054,0.779148968,16.99066045,0.955085832,10.62895634
23005,37141,NC,North Carolina,Pender,-77.7318,34.3627,0.604444444,7.62445977,0.675555556,51.66515942
23006,37141,NC,North Carolina,Pender,-78.1697,34.5275,0.604444444,7.62445977,0.675555556,51.66515942
23007,37141,NC,North Carolina,Pender,-77.8909,34.4441,0.604444444,7.62445977,0.675555556,51.66515942
23008,37141,NC,North Carolina,Pender,-77.9174,34.5166,0.604444444,7.62445977,0.675555556,51.66515942
23009,37141,NC,North Carolina,Pender,-77.6964,34.6613,0.604444444,7.62445977,0.675555556,51.66515942
23010,37141,NC,North Carolina,Pender,-77.5641,34.4339,0.604444444,7.62445977,0.675555556,51.66515942
23011,37141,NC,North Carolina,Pender,-77.6321,34.3744,0.604444444,7.62445977,0.675555556,51.66515942
23012,37141,NC,North Carolina,Pender,-77.9166,34.5532,0.604444444,7.62445977,0.675555556,51.66515942
23013,37141,NC,North Carolina,Pender,-77.9586,34.6516,0.604444444,7.62445977,0.675555556,51.66515942
23014,37141,NC,North Carolina,Pender,-77.9797,34.6902,0.604444444,7.62445977,0.675555556,51.66515942
23015,37141,NC,North Carolina,Pender,-78.1011,34.4627,0.604444444,7.62445977,0.675555556,51.66515942
23016,37143,NC,North Carolina,Perquimans,-76.4673,36.1813,0.445566612,97.13352146,0.445566612,-1.433239269
23017,37143,NC,North Carolina,Perquimans,-76.4554,36.2111,0.445566612,97.13352146,0.445566612,-1.433239269
23018,37145,NC,North Carolina,Person,-79.0475,36.2732,0.664417868,-6.661154189,0.281099867,-14.94566713
23019,37145,NC,North Carolina,Person,-78.967,36.4251,0.664417868,-6.661154189,0.281099867,-14.94566713
23020,37145,NC,North Carolina,Person,-78.9811,36.3905,0.664417868,-6.661154189,0.281099867,-14.94566713
23021,37145,NC,North Carolina,Person,-78.9525,36.2863,0.664417868,-6.661154189,0.281099867,-14.94566713
23022,37147,NC,North Carolina,Pitt,-77.2789,35.5751,0.912439979,3.48131787,0.650113485,-5.573297444
23023,37147,NC,North Carolina,Pitt,-77.2023,35.5685,0.912439979,3.48131787,0.650113485,-5.573297444
23024,37147,NC,North Carolina,Pitt,-77.3993,35.5288,0.912439979,3.48131787,0.650113485,-5.573297444
23025,37147,NC,North Carolina,Pitt,-77.4334,35.3805,0.912439979,3.48131787,0.650113485,-5.573297444
23026,37147,NC,North Carolina,Pitt,-77.47,35.7111,0.912439979,3.48131787,0.650113485,-5.573297444
23027,37147,NC,North Carolina,Pitt,-77.4187,35.4697,0.912439979,3.48131787,0.650113485,-5.573297444
23028,37147,NC,North Carolina,Pitt,-77.5132,35.6986,0.912439979,3.48131787,0.650113485,-5.573297444
23029,37147,NC,North Carolina,Pitt,-77.3761,35.8072,0.912439979,3.48131787,0.650113485,-5.573297444
23030,37147,NC,North Carolina,Pitt,-77.6308,35.672,0.912439979,3.48131787,0.650113485,-5.573297444
23031,37147,NC,North Carolina,Pitt,-77.3764,35.5958,0.912439979,3.48131787,0.650113485,-5.573297444
23032,37147,NC,North Carolina,Pitt,-77.2677,35.7106,0.912439979,3.48131787,0.650113485,-5.573297444
23033,37147,NC,North Carolina,Pitt,-77.5913,35.5954,0.912439979,3.48131787,0.650113485,-5.573297444
23034,37147,NC,North Carolina,Pitt,-77.5127,35.5911,0.912439979,3.48131787,0.650113485,-5.573297444
23035,37149,NC,North Carolina,Polk,-82.347,35.2375,0.442108366,0.85474284,0.933339883,-8.750470764
23036,37149,NC,North Carolina,Polk,-82.1985,35.266,0.442108366,0.85474284,0.933339883,-8.750470764
23037,37149,NC,North Carolina,Polk,-82.2379,35.2086,0.442108366,0.85474284,0.933339883,-8.750470764
23038,37149,NC,North Carolina,Polk,-82.1612,35.2976,0.442108366,0.85474284,0.933339883,-8.750470764
23039,37151,NC,North Carolina,Randolph,-79.5683,35.8556,0.546302652,5.649694314,0.567314292,4.013759987
23040,37151,NC,North Carolina,Randolph,-79.8066,35.8165,0.546302652,5.649694314,0.567314292,4.013759987
23041,37151,NC,North Carolina,Randolph,-79.8128,35.7159,0.546302652,5.649694314,0.567314292,4.013759987
23042,37151,NC,North Carolina,Randolph,-80.0093,35.8756,0.546302652,5.649694314,0.567314292,4.013759987
23043,37151,NC,North Carolina,Randolph,-79.7789,35.5401,0.546302652,5.649694314,0.567314292,4.013759987
23044,37151,NC,North Carolina,Randolph,-79.6893,35.7421,0.546302652,5.649694314,0.567314292,4.013759987
23045,37151,NC,North Carolina,Randolph,-79.6153,35.6401,0.546302652,5.649694314,0.567314292,4.013759987
23046,37151,NC,North Carolina,Randolph,-79.5518,35.7979,0.546302652,5.649694314,0.567314292,4.013759987
23047,37151,NC,North Carolina,Randolph,-79.8609,35.8232,0.546302652,5.649694314,0.567314292,4.013759987
23048,37151,NC,North Carolina,Randolph,-79.9612,35.9035,0.546302652,5.649694314,0.567314292,4.013759987
23049,37151,NC,North Carolina,Randolph,-79.6543,35.7373,0.546302652,5.649694314,0.567314292,4.013759987
23050,37153,NC,North Carolina,Richmond,-79.7606,34.9389,0.502919117,1.758030306,0.568517263,15.03081687
23051,37153,NC,North Carolina,Richmond,-79.7178,34.9882,0.502919117,1.758030306,0.568517263,15.03081687
23052,37153,NC,North Carolina,Richmond,-79.7098,34.8891,0.502919117,1.758030306,0.568517263,15.03081687
23053,37153,NC,North Carolina,Richmond,-79.7661,34.9115,0.502919117,1.758030306,0.568517263,15.03081687
23054,37153,NC,North Carolina,Richmond,-79.8119,34.9102,0.502919117,1.758030306,0.568517263,15.03081687
23055,37153,NC,North Carolina,Richmond,-79.6933,34.9069,0.502919117,1.758030306,0.568517263,15.03081687
23056,37153,NC,North Carolina,Richmond,-79.7232,35.1698,0.502919117,1.758030306,0.568517263,15.03081687
23057,37153,NC,North Carolina,Richmond,-79.7596,35.0718,0.502919117,1.758030306,0.568517263,15.03081687
23058,37153,NC,North Carolina,Richmond,-79.5491,35.0313,0.502919117,1.758030306,0.568517263,15.03081687
23059,37155,NC,North Carolina,Robeson,-79.0469,34.8507,0.504600772,-8.076946535,0.415553577,-7.896705254
23060,37155,NC,North Carolina,Robeson,-79.2251,34.7358,0.504600772,-8.076946535,0.415553577,-7.896705254
23061,37155,NC,North Carolina,Robeson,-79.037,34.4751,0.504600772,-8.076946535,0.415553577,-7.896705254
23062,37155,NC,North Carolina,Robeson,-79.3527,34.7364,0.504600772,-8.076946535,0.415553577,-7.896705254
23063,37155,NC,North Carolina,Robeson,-79.0725,34.8899,0.504600772,-8.076946535,0.415553577,-7.896705254
23064,37155,NC,North Carolina,Robeson,-79.0792,34.8141,0.504600772,-8.076946535,0.415553577,-7.896705254
23065,37155,NC,North Carolina,Robeson,-79.0181,34.6309,0.504600772,-8.076946535,0.415553577,-7.896705254
23066,37155,NC,North Carolina,Robeson,-79.2307,34.6072,0.504600772,-8.076946535,0.415553577,-7.896705254
23067,37155,NC,North Carolina,Robeson,-79.0098,34.9028,0.504600772,-8.076946535,0.415553577,-7.896705254
23068,37155,NC,North Carolina,Robeson,-79.1822,34.8047,0.504600772,-8.076946535,0.415553577,-7.896705254
23069,37155,NC,North Carolina,Robeson,-79.1763,34.5537,0.504600772,-8.076946535,0.415553577,-7.896705254
23070,37155,NC,North Carolina,Robeson,-79.1136,34.4945,0.504600772,-8.076946535,0.415553577,-7.896705254
23071,37155,NC,North Carolina,Robeson,-79.0089,34.4667,0.504600772,-8.076946535,0.415553577,-7.896705254
23072,37155,NC,North Carolina,Robeson,-79.1945,34.6777,0.504600772,-8.076946535,0.415553577,-7.896705254
23073,37155,NC,North Carolina,Robeson,-79.191,34.5759,0.504600772,-8.076946535,0.415553577,-7.896705254
23074,37155,NC,North Carolina,Robeson,-79.1448,34.7366,0.504600772,-8.076946535,0.415553577,-7.896705254
23075,37155,NC,North Carolina,Robeson,-79.3491,34.6229,0.504600772,-8.076946535,0.415553577,-7.896705254
23076,37155,NC,North Carolina,Robeson,-79.1249,34.3681,0.504600772,-8.076946535,0.415553577,-7.896705254
23077,37155,NC,North Carolina,Robeson,-79.1395,34.8476,0.504600772,-8.076946535,0.415553577,-7.896705254
23078,37155,NC,North Carolina,Robeson,-79.2928,34.5362,0.504600772,-8.076946535,0.415553577,-7.896705254
23079,37155,NC,North Carolina,Robeson,-78.9889,34.6826,0.504600772,-8.076946535,0.415553577,-7.896705254
23080,37155,NC,North Carolina,Robeson,-78.9749,34.8085,0.504600772,-8.076946535,0.415553577,-7.896705254
23081,37155,NC,North Carolina,Robeson,-79.256,34.797,0.504600772,-8.076946535,0.415553577,-7.896705254
23082,37157,NC,North Carolina,Rockingham,-79.9675,36.421,0.68705287,23.59949012,0.697958471,10.6642731
23083,37157,NC,North Carolina,Rockingham,-79.6726,36.3379,0.68705287,23.59949012,0.697958471,10.6642731
23084,37157,NC,North Carolina,Rockingham,-79.5434,36.4428,0.68705287,23.59949012,0.697958471,10.6642731
23085,37157,NC,North Carolina,Rockingham,-79.7421,36.5029,0.68705287,23.59949012,0.697958471,10.6642731
23086,37157,NC,North Carolina,Rockingham,-79.9148,36.539,0.68705287,23.59949012,0.697958471,10.6642731
23087,37157,NC,North Carolina,Rockingham,-79.9062,36.4662,0.68705287,23.59949012,0.697958471,10.6642731
23088,37157,NC,North Carolina,Rockingham,-79.975,36.3868,0.68705287,23.59949012,0.697958471,10.6642731
23089,37157,NC,North Carolina,Rockingham,-79.751,36.3914,0.68705287,23.59949012,0.697958471,10.6642731
23090,37159,NC,North Carolina,Rowan,-80.4581,35.5901,0.584289115,5.143205637,0.699704249,4.249914098
23091,37159,NC,North Carolina,Rowan,-80.6115,35.5484,0.584289115,5.143205637,0.699704249,4.249914098
23092,37159,NC,North Carolina,Rowan,-80.4911,35.6658,0.584289115,5.143205637,0.699704249,4.249914098
23093,37159,NC,North Carolina,Rowan,-80.4071,35.5538,0.584289115,5.143205637,0.699704249,4.249914098
23094,37159,NC,North Carolina,Rowan,-80.5909,35.769,0.584289115,5.143205637,0.699704249,4.249914098
23095,37159,NC,North Carolina,Rowan,-80.4484,35.6126,0.584289115,5.143205637,0.699704249,4.249914098
23096,37159,NC,North Carolina,Rowan,-80.579,35.5718,0.584289115,5.143205637,0.699704249,4.249914098
23097,37159,NC,North Carolina,Rowan,-80.4248,35.6988,0.584289115,5.143205637,0.699704249,4.249914098
23098,37159,NC,North Carolina,Rowan,-80.4273,35.6821,0.584289115,5.143205637,0.699704249,4.249914098
23099,37159,NC,North Carolina,Rowan,-80.6642,35.5208,0.584289115,5.143205637,0.699704249,4.249914098
23100,37159,NC,North Carolina,Rowan,-80.6825,35.7323,0.584289115,5.143205637,0.699704249,4.249914098
23101,37161,NC,North Carolina,Rutherford,-81.836,35.3624,0.585585586,4.112494073,0.705705706,3.648224311
23102,37161,NC,North Carolina,Rutherford,-81.9232,35.3599,0.585585586,4.112494073,0.705705706,3.648224311
23103,37161,NC,North Carolina,Rutherford,-81.7653,35.248,0.585585586,4.112494073,0.705705706,3.648224311
23104,37161,NC,North Carolina,Rutherford,-81.9448,35.3824,0.585585586,4.112494073,0.705705706,3.648224311
23105,37161,NC,North Carolina,Rutherford,-81.7914,35.2811,0.585585586,4.112494073,0.705705706,3.648224311
23106,37161,NC,North Carolina,Rutherford,-81.9613,35.3642,0.585585586,4.112494073,0.705705706,3.648224311
23107,37161,NC,North Carolina,Rutherford,-82.2549,35.4495,0.585585586,4.112494073,0.705705706,3.648224311
23108,37161,NC,North Carolina,Rutherford,-82.2063,35.4402,0.585585586,4.112494073,0.705705706,3.648224311
23109,37161,NC,North Carolina,Rutherford,-81.8702,35.3339,0.585585586,4.112494073,0.705705706,3.648224311
23110,37161,NC,North Carolina,Rutherford,-81.8013,35.2569,0.585585586,4.112494073,0.705705706,3.648224311
23111,37161,NC,North Carolina,Rutherford,-81.7612,35.3309,0.585585586,4.112494073,0.705705706,3.648224311
23112,37161,NC,North Carolina,Rutherford,-81.8587,35.3107,0.585585586,4.112494073,0.705705706,3.648224311
23113,37163,NC,North Carolina,Sampson,-78.2445,34.587,0.515222482,1.638905152,0.421545667,-1.441061671
23114,37163,NC,North Carolina,Sampson,-78.3552,35.2522,0.515222482,1.638905152,0.421545667,-1.441061671
23115,37163,NC,North Carolina,Sampson,-78.2169,34.8103,0.515222482,1.638905152,0.421545667,-1.441061671
23116,37163,NC,North Carolina,Sampson,-78.6412,34.9965,0.515222482,1.638905152,0.421545667,-1.441061671
23117,37163,NC,North Carolina,Sampson,-78.3497,34.8312,0.515222482,1.638905152,0.421545667,-1.441061671
23118,37163,NC,North Carolina,Sampson,-78.1841,34.995,0.515222482,1.638905152,0.421545667,-1.441061671
23119,37163,NC,North Carolina,Sampson,-78.3322,35.0007,0.515222482,1.638905152,0.421545667,-1.441061671
23120,37163,NC,North Carolina,Sampson,-78.3947,34.7859,0.515222482,1.638905152,0.421545667,-1.441061671
23121,37163,NC,North Carolina,Sampson,-78.4026,35.1697,0.515222482,1.638905152,0.421545667,-1.441061671
23122,37163,NC,North Carolina,Sampson,-78.4825,35.1982,0.515222482,1.638905152,0.421545667,-1.441061671
23123,37163,NC,North Carolina,Sampson,-78.3962,34.9993,0.515222482,1.638905152,0.421545667,-1.441061671
23124,37163,NC,North Carolina,Sampson,-78.5029,35.0152,0.515222482,1.638905152,0.421545667,-1.441061671
23125,37163,NC,North Carolina,Sampson,-78.3094,35.1131,0.515222482,1.638905152,0.421545667,-1.441061671
23126,37163,NC,North Carolina,Sampson,-78.5118,34.9539,0.515222482,1.638905152,0.421545667,-1.441061671
23127,37163,NC,North Carolina,Sampson,-78.5634,35.2457,0.515222482,1.638905152,0.421545667,-1.441061671
23128,37163,NC,North Carolina,Sampson,-78.2015,34.7279,0.515222482,1.638905152,0.421545667,-1.441061671
23129,37165,NC,North Carolina,Scotland,-79.546,34.8102,0.646503261,6.711240469,0.562176748,27.58952665
23130,37165,NC,North Carolina,Scotland,-79.4781,34.7597,0.646503261,6.711240469,0.562176748,27.58952665
23131,37165,NC,North Carolina,Scotland,-79.3652,34.8891,0.646503261,6.711240469,0.562176748,27.58952665
23132,37165,NC,North Carolina,Scotland,-79.5921,34.8245,0.646503261,6.711240469,0.562176748,27.58952665
23133,37165,NC,North Carolina,Scotland,-79.6068,34.7595,0.646503261,6.711240469,0.562176748,27.58952665
23134,37165,NC,North Carolina,Scotland,-79.445,34.7691,0.646503261,6.711240469,0.562176748,27.58952665
23135,37167,NC,North Carolina,Stanly,-80.4368,35.2687,0.726072607,4.582115354,0.742574257,2.097209721
23136,37167,NC,North Carolina,Stanly,-80.4303,35.2336,0.726072607,4.582115354,0.742574257,2.097209721
23137,37167,NC,North Carolina,Stanly,-80.2575,35.4703,0.726072607,4.582115354,0.742574257,2.097209721
23138,37167,NC,North Carolina,Stanly,-80.1921,35.36,0.726072607,4.582115354,0.742574257,2.097209721
23139,37167,NC,North Carolina,Stanly,-80.2198,35.4347,0.726072607,4.582115354,0.742574257,2.097209721
23140,37167,NC,North Carolina,Stanly,-80.334,35.2283,0.726072607,4.582115354,0.742574257,2.097209721
23141,37167,NC,North Carolina,Stanly,-80.1184,35.4072,0.726072607,4.582115354,0.742574257,2.097209721
23142,37167,NC,North Carolina,Stanly,-80.3113,35.3763,0.726072607,4.582115354,0.742574257,2.097209721
23143,37167,NC,North Carolina,Stanly,-80.1143,35.2338,0.726072607,4.582115354,0.742574257,2.097209721
23144,37167,NC,North Carolina,Stanly,-80.2869,35.4819,0.726072607,4.582115354,0.742574257,2.097209721
23145,37167,NC,North Carolina,Stanly,-80.3622,35.2659,0.726072607,4.582115354,0.742574257,2.097209721
23146,37167,NC,North Carolina,Stanly,-80.2235,35.2244,0.726072607,4.582115354,0.742574257,2.097209721
23147,37169,NC,North Carolina,Stokes,-80.236,36.2587,0.517029665,36.21433752,0.517029665,6.602525016
23148,37169,NC,North Carolina,Stokes,-80.356,36.2767,0.517029665,36.21433752,0.517029665,6.602525016
23149,37169,NC,North Carolina,Stokes,-80.1042,36.499,0.517029665,36.21433752,0.517029665,6.602525016
23150,37169,NC,North Carolina,Stokes,-80.4241,36.323,0.517029665,36.21433752,0.517029665,6.602525016
23151,37169,NC,North Carolina,Stokes,-80.2122,36.4113,0.517029665,36.21433752,0.517029665,6.602525016
23152,37169,NC,North Carolina,Stokes,-80.1407,36.2943,0.517029665,36.21433752,0.517029665,6.602525016
23153,37169,NC,North Carolina,Stokes,-80.0495,36.3246,0.517029665,36.21433752,0.517029665,6.602525016
23154,37171,NC,North Carolina,Surry,-80.6487,36.2685,0.835982897,18.17100541,0.890801447,0.735939042
23155,37171,NC,North Carolina,Surry,-80.7252,36.3922,0.835982897,18.17100541,0.890801447,0.735939042
23156,37171,NC,North Carolina,Surry,-80.8442,36.2619,0.835982897,18.17100541,0.890801447,0.735939042
23157,37171,NC,North Carolina,Surry,-80.5901,36.4857,0.835982897,18.17100541,0.890801447,0.735939042
23158,37171,NC,North Carolina,Surry,-80.6351,36.4451,0.835982897,18.17100541,0.890801447,0.735939042
23159,37171,NC,North Carolina,Surry,-80.8671,36.5232,0.835982897,18.17100541,0.890801447,0.735939042
23160,37171,NC,North Carolina,Surry,-80.8676,36.326,0.835982897,18.17100541,0.890801447,0.735939042
23161,37171,NC,North Carolina,Surry,-80.6156,36.5084,0.835982897,18.17100541,0.890801447,0.735939042
23162,37171,NC,North Carolina,Surry,-80.473,36.3858,0.835982897,18.17100541,0.890801447,0.735939042
23163,37171,NC,North Carolina,Surry,-80.6347,36.4967,0.835982897,18.17100541,0.890801447,0.735939042
23164,37173,NC,North Carolina,Swain,-83.5652,35.3698,1.190976601,-7.81179456,1.190976601,-12.66380537
23165,37173,NC,North Carolina,Swain,-83.504,35.3729,1.190976601,-7.81179456,1.190976601,-12.66380537
23166,37173,NC,North Carolina,Swain,-83.3602,35.4351,1.190976601,-7.81179456,1.190976601,-12.66380537
23167,37173,NC,North Carolina,Swain,-83.4454,35.3532,1.190976601,-7.81179456,1.190976601,-12.66380537
23168,37173,NC,North Carolina,Swain,-83.4474,35.4262,1.190976601,-7.81179456,1.190976601,-12.66380537
23169,37173,NC,North Carolina,Swain,-83.3011,35.486,1.190976601,-7.81179456,1.190976601,-12.66380537
23170,37175,NC,North Carolina,Transylvania,-82.6429,35.1434,0.544711757,-18.65967895,0.847329399,-7.211781914
23171,37175,NC,North Carolina,Transylvania,-82.7001,35.2543,0.544711757,-18.65967895,0.847329399,-7.211781914
23172,37175,NC,North Carolina,Transylvania,-82.934,35.1323,0.544711757,-18.65967895,0.847329399,-7.211781914
23173,37175,NC,North Carolina,Transylvania,-82.82,35.1458,0.544711757,-18.65967895,0.847329399,-7.211781914
23174,37175,NC,North Carolina,Transylvania,-82.7266,35.2437,0.544711757,-18.65967895,0.847329399,-7.211781914
23175,37177,NC,North Carolina,Tyrrell,-76.2422,35.9203,0.972053463,NA,0.972053463,323.6208991
23176,37177,NC,North Carolina,Tyrrell,-76.2158,35.6363,0.972053463,NA,0.972053463,323.6208991
23177,37179,NC,North Carolina,Union,-80.6842,34.9412,0.535302515,-3.386168981,0.439222576,1.395553127
23178,37179,NC,North Carolina,Union,-80.646,35.0697,0.535302515,-3.386168981,0.439222576,1.395553127
23179,37179,NC,North Carolina,Union,-80.8034,34.989,0.535302515,-3.386168981,0.439222576,1.395553127
23180,37179,NC,North Carolina,Union,-80.371,34.9858,0.535302515,-3.386168981,0.439222576,1.395553127
23181,37179,NC,North Carolina,Union,-80.7383,35.0228,0.535302515,-3.386168981,0.439222576,1.395553127
23182,37179,NC,North Carolina,Union,-80.52,35.0745,0.535302515,-3.386168981,0.439222576,1.395553127
23183,37179,NC,North Carolina,Union,-80.7489,34.8622,0.535302515,-3.386168981,0.439222576,1.395553127
23184,37179,NC,North Carolina,Union,-80.4496,34.9855,0.535302515,-3.386168981,0.439222576,1.395553127
23185,37179,NC,North Carolina,Union,-80.6607,35.108,0.535302515,-3.386168981,0.439222576,1.395553127
23186,37179,NC,North Carolina,Union,-80.5345,35.1546,0.535302515,-3.386168981,0.439222576,1.395553127
23187,37179,NC,North Carolina,Union,-80.743,34.9362,0.535302515,-3.386168981,0.439222576,1.395553127
23188,37179,NC,North Carolina,Union,-80.6349,35.0848,0.535302515,-3.386168981,0.439222576,1.395553127
23189,37179,NC,North Carolina,Union,-80.5593,35.0062,0.535302515,-3.386168981,0.439222576,1.395553127
23190,37179,NC,North Carolina,Union,-80.6904,34.9985,0.535302515,-3.386168981,0.439222576,1.395553127
23191,37179,NC,North Carolina,Union,-80.6258,35.1058,0.535302515,-3.386168981,0.439222576,1.395553127
23192,37181,NC,North Carolina,Vance,-78.3241,36.3981,0.627605684,-8.444477865,0.448289775,-11.8564849
23193,37181,NC,North Carolina,Vance,-78.4155,36.3259,0.627605684,-8.444477865,0.448289775,-11.8564849
23194,37181,NC,North Carolina,Vance,-78.4053,36.3035,0.627605684,-8.444477865,0.448289775,-11.8564849
23195,37181,NC,North Carolina,Vance,-78.4413,36.2218,0.627605684,-8.444477865,0.448289775,-11.8564849
23196,37181,NC,North Carolina,Vance,-78.4236,36.4946,0.627605684,-8.444477865,0.448289775,-11.8564849
23197,37183,NC,North Carolina,Wake,-78.5144,35.963,0.849111487,1.803974021,0.78402629,1.136415597
23198,37183,NC,North Carolina,Wake,-78.5692,35.8974,0.849111487,1.803974021,0.78402629,1.136415597
23199,37183,NC,North Carolina,Wake,-78.6441,35.8323,0.849111487,1.803974021,0.78402629,1.136415597
23200,37183,NC,North Carolina,Wake,-78.7801,35.5956,0.849111487,1.803974021,0.78402629,1.136415597
23201,37183,NC,North Carolina,Wake,-78.8349,35.8359,0.849111487,1.803974021,0.78402629,1.136415597
23202,37183,NC,North Carolina,Wake,-78.866,35.7248,0.849111487,1.803974021,0.78402629,1.136415597
23203,37183,NC,North Carolina,Wake,-78.3963,35.7823,0.849111487,1.803974021,0.78402629,1.136415597
23204,37183,NC,North Carolina,Wake,-78.8392,35.6544,0.849111487,1.803974021,0.78402629,1.136415597
23205,37183,NC,North Carolina,Wake,-78.6212,35.6949,0.849111487,1.803974021,0.78402629,1.136415597
23206,37183,NC,North Carolina,Wake,-78.3185,35.8311,0.849111487,1.803974021,0.78402629,1.136415597
23207,37183,NC,North Carolina,Wake,-78.4968,35.7921,0.849111487,1.803974021,0.78402629,1.136415597
23208,37183,NC,North Carolina,Wake,-78.4654,35.9249,0.849111487,1.803974021,0.78402629,1.136415597
23209,37183,NC,North Carolina,Wake,-78.8162,35.7815,0.849111487,1.803974021,0.78402629,1.136415597
23210,37185,NC,North Carolina,Warren,-78.1708,36.4865,0.543720034,62.79754549,0.543720034,127.9165637
23211,37185,NC,North Carolina,Warren,-78.1574,36.3995,0.543720034,62.79754549,0.543720034,127.9165637
23212,37185,NC,North Carolina,Warren,-78.1952,36.4451,0.543720034,62.79754549,0.543720034,127.9165637
23213,37185,NC,North Carolina,Warren,-78.0839,36.4396,0.543720034,62.79754549,0.543720034,127.9165637
23214,37185,NC,North Carolina,Warren,-78.0036,36.4265,0.543720034,62.79754549,0.543720034,127.9165637
23215,37187,NC,North Carolina,Washington,-76.617,35.8786,0.636435959,5.425616547,0.715990453,58.13842482
23216,37187,NC,North Carolina,Washington,-76.6111,35.9335,0.636435959,5.425616547,0.715990453,58.13842482
23217,37187,NC,North Carolina,Washington,-76.7486,35.8588,0.636435959,5.425616547,0.715990453,58.13842482
23218,37187,NC,North Carolina,Washington,-76.4033,35.8744,0.636435959,5.425616547,0.715990453,58.13842482
23219,37189,NC,North Carolina,Watauga,-81.7882,36.2579,0.742009132,-3.52739726,1.560121766,16.33460919
23220,37189,NC,North Carolina,Watauga,-81.5462,36.2354,0.742009132,-3.52739726,1.560121766,16.33460919
23221,37189,NC,North Carolina,Watauga,-81.6673,36.2109,0.742009132,-3.52739726,1.560121766,16.33460919
23222,37189,NC,North Carolina,Watauga,-81.7737,36.1535,0.742009132,-3.52739726,1.560121766,16.33460919
23223,37189,NC,North Carolina,Watauga,-81.786,36.2074,0.742009132,-3.52739726,1.560121766,16.33460919
